County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
경상북도,영천시,도남동,644번지,의료법인동승의료재단동승병원,,35.9328885,128.9297344
전라남도,화순군,도곡면,효산리 361번지 2호,보은병원,정신병원,34.9962502,126.9216546
전라북도,김제시,금구면,낙성리 358,미래요양병원,요양병원(일반요양병원),35.8085407,127.0015794
경상북도,포항시,남구,해도동 46-4,의료법인 해도의료재단 제일마디요양병원,요양병원(일반요양병원),36.0218801,129.3692344
경상북도,포항시,남구,해도동 46번지 4호 4호,의료법인해도의료재단 제일마디요양병원,,36.0224118,129.3691235
경상남도,남해군,남해읍,아산리 150번지 0호 남해노인전문병원 0호,남해군립노인전문병원,,34.8468747,127.8920039
경상남도,밀양시,하남읍,수산리469-3,행복한병원,병원,35.3747797,128.7115344
전라남도,순천시,대룡동,988번지,의료법인진의료재단 순천평화병원,,34.9072962,127.483011
경상북도,경산시,계양동,91번지 2호,서요양병원,요양병원(일반요양병원),35.8328399,128.7483408
전라남도,순천시,조례동,1589-1,순천제일병원,종합병원,34.9549888,127.5241707
전라북도,익산시,영등동,339번지 9호 나은병원,나은병원,병원,35.959031,126.9694736
경상남도,창원시,진해구,중앙동 6번지,의료법인염광의료재단세광병원,병원,35.1495442,128.6611796
전라남도,순천시,조례동,1589번지 1호 1호,의료법인청언의료재단 순천제일병원,의사,34.9549888,127.5241707
전라남도,목포시,석현동,815-51번지,목포재활요양병원,요양병원(일반요양병원),34.8214988,126.4215902
경상남도,창원시,성산구,대원동 132 푸른요양병원,푸른요양병원,요양병원(일반요양병원),35.2372586,128.6583734
경상남도,창원시,마산합포구,동성동 248번지 1호,참여성병원,병원,35.206085,128.5762694
경상북도,의성군,점곡면,구암리 314,의료법인재효의료재단 의성요양병원,요양병원(일반요양병원),36.3700345,128.7517521
경상북도,의성군,점곡면,구암리 314번지,의료법인재효의료재단의성요양병원,의사,36.3700345,128.7517521
경상북도,구미시,진평동,210번지 2호 2호,구미강동병원,의사,36.0967461,128.4226805
전라북도,김제시,하동,351-16,(의)백상의료재단 가족사랑요양병원,요양병원(일반요양병원),35.8169187,126.8917958
경상남도,창원시,마산합포구,중앙동2가 6-6 메디칼빌딩,삼일정풍병원,병원,35.1929743,128.5656211
전라북도,전주시,완산구,효자동1가 173번지 8호,전주우리병원,병원,35.8055362,127.1235098
경상북도,경주시,황성동,1053번지 3호,경주굿모닝병원,병원,35.8686042,129.2080958
경상남도,창원시,진해구,자은동 813번지 2호,예인병원,병원,35.1442566,128.7068406
경상북도,포항시,북구,장성동 1495번지 1호 1호,의료법인구암의료재단 시티병원,의사,36.0874764,129.3851683
전라북도,전주시,완산구,삼천동3가 686-1,연수요양병원,요양병원(일반요양병원),35.7936945,127.077206
전라북도,부안군,부안읍,봉덕리 583번지,부안성모병원,종합병원,35.7247746,126.7344443
경상북도,포항시,남구,송도동 438번지 1호,의료법인 경진의료재단 경희요양병원,요양병원(일반요양병원),36.0332615,129.3778035
전라북도,전주시,완산구,삼천동1가 285번지 24호,전주늘사랑요양병원,요양병원(일반요양병원),35.7985641,127.1135655
경상남도,김해시,내동,1133-2 김해센텀병원,(의)경빈의료재단 김해센텀병원,병원,35.2393083,128.8692988
경상북도,포항시,북구,죽도2동 640-7번지,포항재활의학병원,병원,36.021455,129.354609
전라북도,익산시,영등동,224-4,실로암사랑요양병원,요양병원(일반요양병원),35.9463586,126.9731239
경상북도,구미시,선기동,598-6번지,의료법인한백의료재단 구미아성요양병원,요양병원(일반요양병원),36.1287276,128.3068132
전라북도,전주시,덕진구,금암동 1554번지 2호,벧엘요양병원,요양병원(일반요양병원),35.8412521,127.1382888
전라북도,전주시,완산구,서완산동2가 80-11,한사랑요양병원,요양병원(일반요양병원),35.8094916,127.136921
전라북도,부안군,부안읍,봉덕리 336번지 1호,부안군노인요양병원,요양병원(일반요양병원),35.716167,126.7448738
경상북도,의성군,안계면,용기리 924-3,의료법인영제의료재단 영남제일병원,병원,36.3891973,128.4342333
경상남도,진주시,하대동,"314번지 5호 2층,3층,5층(실제는 4층)",서울아동병원,병원,35.1929399,128.1193498
경상북도,구미시,형곡동,857번지 6호 6호,구미현대병원,의사,36.1131424,128.3396583
전라북도,정읍시,시기동,169-1,정다운요양병원,요양병원(일반요양병원),35.5640773,126.8608454
전라남도,영암군,덕진리,308번지,영암효요양병원,요양병원(일반요양병원),34.8216177,126.6971997
경상남도,김해시,부곡동,1159-1 새미래네오피아 4층,의료법인만전의료재단장유효요양병원,요양병원(일반요양병원),35.2035918,128.8080182
경상북도,청도군,청도읍,고수리 15-1,의료법인영은의료재단 하나병원,정신병원,35.6494565,128.7454254
경상북도,청도군,청도읍,고수리 15번지 1호 1호,의료법인영은의료재단하나병원,,35.6494565,128.7454254
전라남도,순천시,인월동,575,메디팜요양병원,요양병원(일반요양병원),34.8973625,127.4787578
전라남도,광양시,중동,1833번지 1호,강남병원,병원,34.931823,127.6975734
경상남도,창원시,상남동,73-3 서울메디칼센터5층,램브란트치과병원,치과병원,35.2207462,128.6797005
경상북도,경주시,황성동,302번지 2호 2호,한빛아동병원,의사,35.8621254,129.2177112
경상남도,김해시,진영읍,내룡리 372번지,의료법인한솔의료재단 한서재활요양병원,요양병원(일반요양병원),35.2924902,128.7529031
경상북도,포항시,북구,죽도동 644번지 6호 6호,미르치과병원,치과의사,36.0206114,129.3543199
경상남도,창원시,상남동,"73-3 서울메디칼빌딩 6,7층",상남굿모닝내과병원,병원,35.2207462,128.6797005
경상남도,통영시,도산면,도선리 211번지 1호,의료법인진주의료재단 경상남도립통영노인전문병원,요양병원(일반요양병원),34.913068,128.3606931
경상남도,통영시,도산면,도선리 211번지 1호 1호,의료법인 진주의료재단 경상남도립 통영노인전문병원,,34.913068,128.3606931
전라북도,전주시,완산구,효자동1가 292번지,효사랑가족요양병원,요양병원(일반요양병원),35.8067477,127.118874
전라남도,화순군,춘양면,용곡리 646번지,마루요양병원,한의사,34.9293147,126.9229321
경상북도,안동시,용상동,1592번지 31호,의료법인안동의료재단용상안동병원,정신병원,36.559936,128.7432931
경상북도,안동시,용상동,1592번지 33호 33호,의료법인 안동의료재단 용상안동병원,,36.559936,128.7432931
전라남도,해남군,옥천면,영신리 251번지,해남우리종합병원,의사,34.584117,126.6465106
전라남도,함평군,해보면,금덕리 527번지 0호 0호,국군함평치과병원,,35.1843719,126.5890795
전라남도,함평군,해보면,해보리,국군함평병원,병원,35.1758,126.5896
경상남도,김해시,대청동,61-6 다인메디컬센타,의료법인하은의료재단 장유제일요양병원,요양병원(일반요양병원),35.1943428,128.7988964
전라남도,보성군,벌교읍,장좌리552,보성군립요양병원,요양병원(일반요양병원),34.8335974,127.3448227
전라북도,군산시,조촌동,671-13,의료법인오성의료재단동군산병원,종합병원,35.9775339,126.7371975
경상북도,경산시,중방동,340번지 10호,의료법인수성의료재단영남요양병원,요양병원(일반요양병원),35.8208088,128.7324813
전라북도,부안군,행안면,역리 221번지 2호,부안효요양병원,요양병원(일반요양병원),35.729579,126.7223899
경상남도,창원시,진해구,이동 2-2,서울아동병원,병원,35.1561406,128.6984768
경상북도,구미시,진평동,1033-2층,구미예치과병원,치과병원,36.1062065,128.4189241
경상북도,경주시,성동동,143-7 지하1층~지상5층,맘존 여성병원,병원,35.8488819,129.2168273
경상북도,경주시,성동동,143번지 7호 7호,맘존여성병원,의사,35.8487074,129.2172601
전라북도,전주시,완산구,효자동2가 1240번지 10호,수병원,병원,35.8164267,127.1015488
경상북도,포항시,북구,흥해읍덕장리948번지,의료법인화암의료재단 간호나라요양병원,요양병원(일반요양병원),36.1421845,129.3336091
전라남도,목포시,옥암동,977-2번지,목포미즈아이병원,병원,34.808925,126.4318644
경상남도,진주시,430번지,,의료법인 바른의료재단 바른병원,병원,35.179173,128.091778
전라남도,여수시,학동,196번지 10호 10호,의료법인 모아의료재단 모아치과병원,치과의사,34.7577772,127.6566299
경상남도,거제시,동부면,부춘리 345번지,사회복지법인내원 마하재활병원,병원,34.8070704,128.6009887
경상남도,창녕군,남지읍,남지리 534번지 14호,남지요양병원,요양병원(일반요양병원),35.3899696,128.4817294
전라북도,전주시,완산구,중화산동2가 142-11,미르치과병원,치과병원,35.812397,127.1236253
경상북도,영천시,금노동,512번지 3호 3호,의료법인손재림의료재단영천손한방병원,,35.9627458,128.9336724
경상남도,사천시,벌리동,461번지 7호 삼천포제일병원,삼천포제일병원,병원,34.9380639,128.0799854
전라북도,익산시,모현동1가,245-5,모현한방병원,한방병원,35.9423298,126.9418695
경상남도,진주시,강남동,146번지,진주미래여성병원,병원,35.1854021,128.0875102
경상북도,성주군,성주읍,예산리 312번지 4호 4호,의료법인 덕수의료재단 성주효요양병원,의사,35.922544,128.291635
경상북도,경주시,현곡면,상구리 7번지 4호,경주시립 노인전문 요양병원,요양병원(일반요양병원),35.8774302,129.1656603
경상북도,경주시,현곡면,상구리 7번지 4호 4호,경주시립노인전문요양병원,,35.8774302,129.1656603
경상북도,예천군,,,의료법인인덕의료재단 경도요양병원,요양병원(일반요양병원),36.646884,128.437355
경상북도,포항시,북구,흥해읍 용천리 735번지,의료법인운하의료재단 포항요양병원,요양병원(일반요양병원),36.1282478,129.3539397
전라남도,신안군,비금면,수대리 57번지 1호,의료법인신안대우병원,병원,34.7214269,125.9328316
경상남도,창원시,성산구,상남동 78-3 마이우스빌딩,씽씽(singsing)병원,병원,35.223475,128.6807891
경상북도,경주시,동부동,133번지 4호,의료법인소양의료재단 서울요양병원,요양병원(일반요양병원),35.84444,129.2117541
경상남도,창원시,의창구,봉림동 712-2,성미카엘요양병원,요양병원(일반요양병원),35.2509634,128.6676609
전라북도,군산시,옥구읍,수산리 195-5,의료법인한빛의료재단행복한요양병원,요양병원(일반요양병원),35.9070479,126.7038547
전라남도,순천시,해룡면,남가리 1133-1,의료법인숭덕의료재단순천효사랑요양병원,요양병원(일반요양병원),34.9171426,127.530527
전라남도,화순군,화순읍,광덕리 7번지 8호,화순성심병원,병원,35.0587224,126.9896303
전라남도,나주시남평읍,교원리,386번지1호,노블요양병원,요양병원(일반요양병원),35.0276414,126.8339854
전라남도,나주시,남평읍,교원리 386번지,노블요양병원,의사,35.0276414,126.8339854
경상북도,의성군,안계면,용기리 916-40,의료법인성제의료재단 성제요양병원,요양병원(일반요양병원),36.3885579,128.4329902
전라남도,곡성군,곡성읍,죽동리 39번지 5호,곡성사랑병원,병원,35.2767877,127.2872438
경상북도,구미시,구평동,450번지 2호,가이드치과병원,치과병원,36.0931651,128.432524
전라남도,진도군,의신면,침계리 841번지 14호 14호,진도군노인전문요양병원,,34.4648964,126.2790093
전라북도,전주시,완산구,서노송동 648-7,효사랑전주요양병원,요양병원(일반요양병원),35.826359,127.1440789
경상남도,창녕군,남지읍,남지리 968번지 13호,의료법인 케이엔의료재단 경남요양병원,요양병원(일반요양병원),35.3911917,128.4737734
경상북도,포항시,북구,용흥동 315번지,경상북도 포항노인전문요양병원,요양병원(일반요양병원),36.0350784,129.3546974
전라북도,정읍시,금붕동,1082-3,정읍시립요양병원,요양병원(일반요양병원),35.5509215,126.8911215
경상북도,영주시,가흥동,1311번지 0호 새희망병원 0호,의료법인태훈의료재단새희망병원,,36.8247577,128.595893
경상북도,문경시,점촌동,246번지 14호 14호,의료법인서일의료재단문경중앙병원,의사,36.5963896,128.1995684
경상북도,영주시,가흥2동,1311번지,(의)태훈의료재단 새희망병원,정신병원,36.8247577,128.595893
전라남도,무안군,무안읍,성동리 216번지 10호,공립무안군노인전문요양병원,요양병원(일반요양병원),34.99362,126.4882666
경상북도,의성군,금성면,대리 8번지 11호,의료법인염광의료재단 성심요양병원,요양병원(일반요양병원),36.264921,128.676387
전라남도,목포시,상동,"779번지 2,6,8층",제일내과병원,병원,34.8110212,126.4192916
전라북도,익산시,신동,311-2,재단법인 원불교 원병원,병원,35.9670582,126.952432
전라남도,순천시,덕암동,158번지,순천하나병원,의사,34.9407727,127.5098522
전라북도,순창군,순창읍,가남리 507-7,의료법인태종의료재단순창요양병원,요양병원(일반요양병원),35.3649634,127.141211
전라북도,김제시,신풍동,487-31,(의)혜민의료재단 우리한방병원,한방병원,35.7985242,126.8959609
