County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
전라북도,완주군,봉동읍,장기리 217-13,봉동시장,전통시장,35.9387549,127.1673166
전라북도,완주군,삼례읍,삼례리 923-8,삼례시장,전통시장,35.9106166,127.0735045
전라북도,익산시,금마면,동고도리 701-2,익산금마시장,전통시장,35.9922665,127.0534256
전라북도,익산시,남중동,72-7,북부시장,전통시장,35.9482335,126.9566474
전라북도,익산시,남중동,35-9,익산장(익산북부장),전통시장,35.9512330,126.9567754
전라북도,익산시,여산면,여산리 412-4,여산시장,전통시장,36.0589124,127.0835545
전라북도,익산시,와리,565-26,함열시장,전통시장,36.0796279,126.9598446
전라북도,익산시,인화동1가,131-8,익산 구시장,전통시장,35.9315880,126.9523553
전라북도,익산시,인화동2가,7,익산남부시장,전통시장,35.9321321,126.9534951
전라북도,익산시,창인동1가,88-5,매일시장,전통시장,35.9404076,126.9496766
전라북도,익산시,창인동1가,137-1,중앙시장,전통시장,35.9418055,126.9501270
전라북도,익산시,창인동1가,115-13,서동시장,전통시장,35.9427673,126.9504127
전라북도,익산시,황등면,황등리58,황등시장,전통시장,35.9991228,126.9523791
전라북도,임실군,강진면,갈담리 515-4,강진시장,전통시장,35.5289351,127.1609352
전라북도,임실군,관촌면,관촌리 580-1 586,관촌시장,전통시장,35.6790044,127.2673922
전라북도,임실군,오수면,오수리 351-1,오수시장,전통시장,35.5382491,127.3269414
전라북도,임실군,임실읍,이도리 233-1,임실시장,전통시장,35.6144317,127.2830643
전라북도,장수군,산서면,동화리 839-73,산서시장,전통시장,35.5845568,127.3959034
전라북도,장수군,장계면,장계리 464-1,장계시장,전통시장,35.7296163,127.5824776
전라북도,장수군,장수읍,장수리 460-2,장수시장,전통시장,35.6492696,127.5174629
전라북도,전주시,덕진구,인후동2가 203-10,모래내시장(전주),전통시장,35.8336728,127.1437512
전라북도,전주시,완산구,태평동 43,전주신중앙시장(신중앙시장),전통시장,35.8238638,127.1431979
전라북도,전주시,완산구,전동 295-4,전주남부시장,전통시장,35.8128022,127.1475773
전라북도,전주시,완산구,효자동1가 201-63,서부시장상점가(서부시장 통합),전통시장,35.8052432,127.1266712
전라북도,전주시,완산구,태평동 36-1,전주중앙상가,전통시장,35.8248012,127.1422621
전라북도,정읍시,시기동,280-4,샘고을시장,전통시장,35.5630467,126.8550586
전라북도,정읍시,신태인읍,신태인리 85-10,신태인시장,전통시장,35.6847168,126.8878675
전라북도,정읍시,연지동,44,정읍연지시장,전통시장,35.5737233,126.8459471
전라북도,진안군,군상리,406-7,진안고원시장,전통시장,35.7926228,127.4294517
경상북도,경산시,서상동,10,경산공설시장,전통시장,35.8205010,128.7353729
경상북도,경산시,자인면,서부리 254,자인공설시장,전통시장,35.8164754,128.8229959
경상북도,경주시,감포리,436-1,감포시장,전통시장,35.8041115,129.5020512
경상북도,경주시,건천읍,건천리 339-4,건천시장,전통시장,35.8483002,129.1048088
경상북도,경주시,구정동,429-7,불국시장,전통시장,35.7759834,129.3009816
경상북도,경주시,노동동,230,봉황중심상가시장,전통시장,35.8421457,129.2106723
경상북도,경주시,서면,아화리 240-2,서면시장,전통시장,35.8947207,129.0484692
경상북도,경주시,성건동,339-2,경주중앙시장,전통시장,35.8440274,129.2063261
경상북도,경주시,성건동,629-10,북부상가시장,전통시장,35.8535460,129.2075797
경상북도,경주시,성동동,51-1번지 일원,경주성동공설시장,전통시장,35.8454311,129.2163007
경상북도,경주시,안강읍,양월리 1350-1,안강공설시장,전통시장,35.9900129,129.2220917
경상북도,경주시,양북면,어일리 1295-556,양북시장,전통시장,35.7904176,129.4411902
경상북도,경주시,진현동,66-5,불국사상가시장,전통시장,35.7858998,129.3276039
경상북도,경주시,하서리,1502,양남시장,전통시장,35.6752126,129.4638347
경상북도,경주시,황남동,307-1,황남상가시장,전통시장,35.8356732,129.2102980
경상북도,경주시,황오동,234-1,경주중심상가시장,전통시장,35.8422468,129.2146788
경상북도,경주시,황오동,242-4,북정로중심상가시장,전통시장,35.8422634,129.2151765
경상북도,고령군,대가야읍,지산리 222-2,고령대가야시장,전통시장,35.7269220,128.2668530
경상북도,구미시,공단동,264-18,제일시장상가,전통시장,36.1016970,128.3841164
경상북도,구미시,공단동,107,구미공단종합시장,전통시장,36.1207796,128.3715477
경상북도,구미시,도량동,77,구미파크시장,전통시장,36.1475097,128.3243707
경상북도,구미시,선산읍,완전리 253,선산봉황시장,전통시장,36.2397549,128.3011306
경상북도,구미시,신평동,150-4,신평전통시장,전통시장,36.1231476,128.3611871
경상북도,구미시,원평동,117-20 외,구미새마을중앙시장,전통시장,36.1308217,128.3298591
경상북도,구미시,원평동,1028-2,금오시장,전통시장,36.1262384,128.3406997
경상북도,구미시,원평동,119-2,현대유통쇼핑센타,전통시장,36.1299790,128.3300551
경상북도,구미시,원평동,119-15,구미종합상가,전통시장,36.1305211,128.3304583
경상북도,구미시,원평동,118-31,종합제일시장,전통시장,36.1303320,128.3296566
경상북도,구미시,임수동,92-9,구미산업유통단지,전통시장,36.1095575,128.4029964
경상북도,구미시,장천면,상장리 918,장천시장,전통시장,36.1257164,128.4933996
경상북도,구미시,해평면,낙성리 138,해평공설시장,전통시장,36.1958325,128.3919427
경상북도,구미시,형곡동,147-1,형곡시장프라자,전통시장,36.1128765,128.3343231
경상북도,구미시,형곡동,321,형곡중앙시장,전통시장,36.1063362,128.3365888
경상북도,구미시,황상동,307-7,인동시장,전통시장,36.1083201,128.4208450
경상북도,군위군,군위읍,서부리 18-1,군위전통시장,전통시장,36.239875,128.567871
경상북도,군위군,의흥면,읍내리 594-1,의흥시장,전통시장,36.174101,128.716267
경상북도,김천시,모암동,157번지 일원,중앙시장,전통시장,36.1190281,128.1253925
경상북도,김천시,부곡동,409-1번지 일원,부곡시장,전통시장,36.1257073,128.1044918
경상북도,김천시,평화동,259-1,평화시장,전통시장,36.1237025,128.1129368
경상북도,김천시,황금동,31-1,황금시장,전통시장,36.1166593,128.1253004
경상북도,문경시,가은읍,왕능리 275-26,가은아자개시장,전통시장,36.6464440,128.0609177
경상북도,문경시,문경읍,하리 88-2,문경전통시장,전통시장,36.7355777,128.1073960
경상북도,문경시,점촌동,197-14,(유)문경시중앙시장,전통시장,36.5935563,128.1973647
경상북도,문경시,흥덕동,794-1,점촌전통시장 (구 신흥시장),전통시장,36.6012931,128.2042448
경상북도,문경시,흥덕동,794-1,문경중앙시장,전통시장,36.6012931,128.2042448
경상북도,봉화군,봉화읍,내성리 419-20,봉화상설시장,전통시장,36.8903295,128.7347542
경상북도,봉화군,봉화읍,내성리 192-1,봉화내성시장,전통시장,36.8888673,128.7392680
경상북도,봉화군,춘양면,의양리 357-29,억지춘양시장,전통시장,36.9363896,128.9130309
경상북도,상주시,남성동,85-10,상주중앙시장,전통시장,36.4134119,128.1606967
경상북도,상주시,남성동,113-28,풍물시장,전통시장,36.4128621,128.1606317
경상북도,상주시,남성4길,43 일원,남성시장,전통시장,36.4144107,128.1621073
경상북도,상주시,은척면,봉중리383-2,은척시장,전통시장,36.5327395,128.0730645
경상북도,상주시,함창읍,구향리 122,함창시장,전통시장,36.5677519,128.1800476
경상북도,상주시,화서면,신봉3리 128-7,화령시장,전통시장,36.445436,127.951397
경상북도,성주군,성주읍,경산리 718-63,성주시장,전통시장,35.9144748,128.2851068
경상북도,안동시,서부동,181-1,안동구시장,전통시장,36.5657191,128.7279077
경상북도,안동시,옥야동,285-1,중앙신시장,전통시장,36.5650969,128.7241976
경상북도,안동시,용상동,1242,용상공설시장,전통시장,36.5593093,128.7500381
경상북도,안동시,율세동,410-5,북문시장,전통시장,36.5684772,128.7327368
경상북도,안동시,태화동,60-12,안동서부시장,전통시장,36.5652343,128.7149805
경상북도,안동시,풍산읍,하리리 234-6,풍산공설시장,전통시장,36.5772065,128.5765854
경상북도,안동시,풍천면,구담리 494-1,구담공설시장,전통시장,36.5420615,128.4642977
경상북도,영덕군,강구면,오포리 535,강구시장,전통시장,36.3579917,129.3804741
경상북도,영덕군,남정면,장사리365,남정시장,전통시장,36.2855737,129.3728820
경상북도,영덕군,영해면,성내리 468-1,영해만세시장,전통시장,36.5404087,129.4074355
경상북도,영양군,영양로,영양읍 서부리 288-3,영양시장,전통시장,36.664588,129.115991
경상북도,영주시,영주동,315-6,영주골목시장,전통시장,36.8245464,128.6229693
경상북도,영주시,영주동,547,영주중앙시장,전통시장,36.8257666,128.6205372
경상북도,영주시,영주동,373-5,선비골전통시장,전통시장,36.8242977,128.6233503
경상북도,영주시,영주동,376-1,영주문화시장,전통시장,36.8240715,128.6235843
경상북도,영주시,풍기읍,성내리 1-4,풍기중앙시장,전통시장,36.8705959,128.5282474
경상북도,영주시,풍기읍,산법리 446-4 8,풍기선비골인삼시장,전통시장,36.8869140,128.5406285
경상북도,영주시,풍기읍,성내리 148,풍기토종인삼시장,전통시장,36.8703791,128.5225796
경상북도,영주시,하망동,364-30,영주소백쇼핑몰,전통시장,36.8234787,128.6261789
경상북도,영주시,하망동,362-4,영주공설시장,전통시장,36.8227626,128.6264789
경상북도,영주시,휴천동,330,신영주번개시장,전통시장,36.8122417,128.6220565
경상북도,예천군,노하리,74-16,예천맛고을시장,전통시장,36.6569000,128.4548607
경상북도,예천군,예천읍,동본리 553,예천상설시장,전통시장,36.6561212,128.4563124
경상북도,예천군,예천읍,동본리 497-1,예천중앙시장,전통시장,36.6574469,128.4577968
경상북도,예천군,용궁면,읍부리 329-1,용궁시장,전통시장,36.6068638,128.2752880
경상북도,예천군,풍양면,낙상리 157-7,풍양시장,전통시장,36.5095213,128.2999315
경상북도,울진군,기성면,척산리 211-14,척산시장,전통시장,36.7969148,129.4514190
경상북도,울진군,매화면,매화리 1180-1,매화시장,전통시장,36.9098911,129.3802707
경상북도,울진군,북면,부구리 135,흥부시장,전통시장,37.1036071,129.3751746
경상북도,울진군,울진읍,읍내리 63,울진바지게시장,전통시장,36.9913194,129.4020471
경상북도,울진군,죽변면,죽변리 36-8,죽변시장,전통시장,37.0590100,129.4223022
경상북도,울진군,평해읍,평해리 879-3,평해시장,전통시장,36.7269413,129.4424208
경상북도,울진군,후포면,삼율리 126,후포시장,전통시장,36.6780294,129.4438049
경상북도,의성군,금성면,대리리 66-7,금성시장,전통시장,36.2562640,128.6813401
경상북도,의성군,단촌면,하화리 1097-9,단촌정기시장,전통시장,36.4225899,128.6736740
경상북도,의성군,봉양면,화전리 94-5,봉양시장,전통시장,36.2992851,128.5815580
경상북도,의성군,안계면,용기리 467-1,안계공설시장,전통시장,36.3844758,128.4383177
경상북도,의성군,의성읍,도동리 758-4,의성공설재래시장,전통시장,36.3451783,128.7001691
경상북도,의성군,의성읍,후죽리 688,의성염매시장,전통시장,36.3502942,128.6956873
경상북도,청도군,금천면,동곡리 776,동곡공설시장,전통시장,35.6920165,128.8910365
경상북도,청도군,이서면,학산리 579-2,이서공설시장,전통시장,35.6627090,128.6663610
경상북도,청도군,청도읍,고수리 778 외,청도공설시장,전통시장,35.6441496,128.7457658
경상북도,청도군,청도군,풍각면 송서리 572-2,풍각공설시장,전통시장,35.641338,128.618641
경상북도,청송군,부남면,대전리 64-16,부남시장,전통시장,36.3465173,129.0644272
경상북도,청송군,안덕면,명당1리 안덕로57,안덕시장,전통시장,36.288977,128.959955
경상북도,청송군,진보면,진안리 121-3,진보시장,전통시장,36.5283708,129.0462946
경상북도,청송군,청송읍,월막리 423-1,청송시장,전통시장,36.4350490,129.0524183
경상북도,청송군,현동면,도평리 839-103,도평시장,전통시장,36.2900986,129.0170697
경상북도,청송군,현서면,구산리 100-14,화목시장,전통시장,36.2753416,128.8971865
경상북도,칠곡군,왜관읍,왜관리 211-187,왜관시장,전통시장,35.9953823,128.3982330
경상북도,포항시,남구,구룡포읍 구룡포리 963-2,구룡포시장,전통시장,35.9902836,129.5540722
경상북도,포항시,남구,오천읍 구정리 34-5,오천삼광시장,전통시장,35.9781349,129.4123928
경상북도,포항시,남구,오천읍 세계리 823-1,오천시장,전통시장,35.9658742,129.4179827
경상북도,포항시,남구,청림동 588-2,청림시장,전통시장,35.9965324,129.4103169
경상북도,포항시,남구,송도동 493-11,포항운하송림시장,전통시장,36.0281760,129.3763345
경상북도,포항시,남구,연일읍 생지리 194-1,연일전통시장,전통시장,35.9963575,129.3487086
경상북도,포항시,남구,효자동 301-1,효자시장,전통시장,36.0079908,129.3315903
경상북도,포항시,남구,해도동 79-1,대해불빛시장,전통시장,36.0187891,129.3685818
경상북도,포항시,남구,동해면 약전리 436-3,영남시장,전통시장,35.9879001,129.4492143
경상북도,포항시,남구,해도동 435-31,포항큰동해시장,전통시장,36.0261721,129.3710930
경상북도,포항시,남구,상도동 629,남부시장,전통시장,36.0126278,129.3561749
경상북도,포항시,남구,상도동 1-12,상대종합시장,전통시장,36.0199356,129.3610537
경상북도,포항시,남구,대도동 143-1,해도5(형산)시장,전통시장,36.0127295,129.3664082
경상북도,포항시,북구,기계면 현내리 403,기계시장,전통시장,36.0699410,129.2084557
경상북도,포항시,북구,흥해읍 성내리 61-2,흥해시장,전통시장,36.1106080,129.3483563
경상북도,포항시,북구,상원동 468-23,중앙상가,전통시장,36.0401465,129.3661482
경상북도,포항시,북구,죽도동 574-4,죽도어시장,전통시장,36.0351510,129.3690290
경상북도,포항시,북구,용흥동 357-1,한라종합시장,전통시장,36.0412124,129.3512655
경상북도,포항시,북구,환호동 377-5,환호그린빌시장,전통시장,36.0680266,129.3911990
경상북도,포항시,북구,장성동 1352-1,그린종합시장,전통시장,36.0672892,129.3809659
경상북도,포항시,북구,창포동630,두호1시장,전통시장,36.0617262,129.3693624
경상북도,포항시,북구,대신동 63-16,영일대북부시장,전통시장,36.0466285,129.3689216
경상북도,포항시,북구,학잠동 83,양학시장,전통시장,36.0271701,129.3498886
경상북도,포항시,북구,두호동 1079,장량성도시장,전통시장,36.0684398,129.3813737
경상북도,포항시,북구,죽도동 2번지일대,죽도시장,전통시장,36.0357789,129.3669813
경상북도,포항시,북구,청하면 미남리 382-3,청하시장,전통시장,36.1970077,129.3398856
경상북도,포항시,죽도동,5-22,죽도농산물시장,전통시장,36.0345826,129.3679703
대구광역시,남구,대명6동,1040-4,대명중앙시장,전통시장,35.8368674,128.5679606
대구광역시,남구,대명동,1135-4,관문상가시장,전통시장,35.8365518,128.5573082
대구광역시,남구,대명동,1160,관문시장,전통시장,35.8355377,128.5590727
대구광역시,남구,대명동,460-1,광덕시장,전통시장,35.8373723,128.5827601
대구광역시,남구,대명동,797-1,남부시장,전통시장,35.8414179,128.5778926
대구광역시,남구,대명동,1395-56,대명시장,전통시장,35.841747,128.573555
대구광역시,남구,대명동,141-1,명덕시장,전통시장,35.8447795,128.5882491
대구광역시,남구,대명동,3023-23,성당시장,전통시장,35.8502341,128.5730476
대구광역시,남구,대명동,2014-204,영선신시장,전통시장,35.8523104,128.5929208
대구광역시,남구,대명동,1999-2,영선시장,전통시장,35.8523528,128.5919811
대구광역시,남구,대구,남구 봉덕동 955-8,봉덕신시장,전통시장,35.845014,128.603587
대구광역시,남구,봉덕동,961-39,봉덕시장,전통시장,35.8457985,128.6036751
대구광역시,남구,봉덕동,2282-2,대명신시장,전통시장,35.845294,128.596437
대구광역시,달서구,감삼동,62-4,서남신시장,전통시장,35.8540918,128.5458943
대구광역시,달서구,도원동,1432,대곡시장,전통시장,35.8075825,128.5354528
대구광역시,달서구,도원동,1437-1,도원시장,전통시장,35.8075553,128.5367565
대구광역시,달석구,두류1동,1216-1,서대구시장,전통시장,35.860741,128.570919
대구광역시,달서구,두류3동,486-1,신내당시장,전통시장,35.8545806,128.5538578
대구광역시,달서구,두류동,136-6,대구예전우시장,전통시장,35.8585570,128.5620052
대구광역시,달서구,본리동,145-2 -5번지,달서시장,전통시장,35.8404137,128.5441878
대구광역시,달서구,상인1동42,,보성은하상가,전통시장,35.8225812,128.5354497
대구광역시,달서구,상인1동1517,,상인영남화성상가,전통시장,35.8173870,128.5430662
대구광역시,달서구,상인2동,1472-1,대동시장,전통시장,35.8116676,128.5377968
대구광역시,달서구,상인동,1582-4,상원시장,전통시장,35.8090303,128.5512597
대구광역시,달서구,성당동,706-21,두류신시장,전통시장,35.8452833,128.5462446
대구광역시,달서구,송현동,1948-3,월촌역시장,전통시장,35.8226469,128.5481426
대구광역시,달서구,신당동,1788-3,성서와룡시장,전통시장,35.8558155,128.4993167
대구광역시,달서구,용산동,421-1,성서용산시장,전통시장,35.8551425,128.5213886
대구광역시,달서구,용산동,933,용산종합큰시장,전통시장,35.8580402,128.5311737
대구광역시,달서구,이곡동,1191번지 보성화성상가,성서보성화성상가,전통시장,35.8563230,128.5032027
대구광역시,달서구,진천동,239-23,월배신시장,전통시장,35.8132988,128.5279418
대구광역시,달성군,논공읍,북리 824-26,논공중앙시장,전통시장,35.7285118,128.4465458
대구광역시,달성군,현풍읍,원교리 12-5,현풍백년도깨비시장,전통시장,35.6947902,128.4421754
대구광역시,달성군,화원읍,천내리 892-1,화원시장,전통시장,35.8011760,128.4995279
대구광역시,동구,방촌동,1067-2,방촌시장,전통시장,35.8812179,128.6643735
대구광역시,동구,불로동,449-1,불로전통시장,전통시장,35.9102351,128.6419343
대구광역시,동구,신기동,174-1,반야월종합시장,전통시장,35.8723993,128.7023798
대구광역시,동구,신기동,271-2,목련시장,전통시장,35.8699718,128.7046591
대구광역시,동구,신암동,94-14,동서시장,전통시장,35.8881958,128.6334001
대구광역시,동구,신암동,597-14,평화시장,전통시장,35.8826688,128.6194844
대구광역시,동구,신천동,278,동대구역전시장,전통시장,35.8742990,128.6205346
대구광역시,동구,신천동,537-13,송라시장,전통시장,35.8744567,128.6152849
대구광역시,동구,지저동,694-41,공항시장,전통시장,35.8963793,128.6382384
대구광역시,동구,효목동,533,동구시장,전통시장,35.8741016,128.6396141
대구광역시,북구,관음동,1284,관음시장,전통시장,35.9449062,128.5472368
대구광역시,북구,구암동693,,구암시장,전통시장,35.9266237,128.5541680
대구광역시,북구,대현동,270-8,동대구신시장,전통시장,35.8821485,128.6097699
대구광역시,북구,복현동,457-8,복현전통신시장,전통시장,35.8932653,128.6191923
대구광역시,북구,산격동,1666,전기조명관,전통시장,35.9057073,128.6082861
대구광역시,북구,산격동,1629,산업용재관,전통시장,35.9039970,128.6058348
대구광역시,북구,산격동,1667,섬유제품관,전통시장,35.9063176,128.6096330
대구광역시,북구,산격동,1665,전기재료관,전통시장,35.9053633,128.6075309
대구광역시,북구,산격동,1621,전자관,전통시장,35.9071354,128.6068548
대구광역시,북구,산격동,1626,전자상가,전통시장,35.9060128,128.6055203
대구광역시,북구,서변동,1751,서변중앙시장,전통시장,35.9209978,128.5961895
대구광역시,북구,읍내동,1201-1,칠곡시장,전통시장,35.9423795,128.5510184
대구광역시,북구,칠성동1가,234-9,대구능금시장,전통시장,35.8771872,128.6019756
대구광역시,북구,칠성동1가,276-102,대구청과시장,전통시장,35.8771944,128.6041177
대구광역시,북구,칠성동1가,89,칠성진시장,전통시장,35.8756535,128.6040357
대구광역시,북구,칠성동1가,97-1,칠성본시장,전통시장,35.8754986,128.6043863
대구광역시,북구,칠성동1가,150-2,칠성상가시장,전통시장,35.8756175,128.6053225
대구광역시,북구,칠성동2가,409-711,칠성전자주방시장,전통시장,35.8802055,128.6015570
대구광역시,북구,태전동,156-1,중앙시장,전통시장,35.9216773,128.5449455
대구광역시,서구,비산동,566-2,원고개시장,전통시장,35.8802503,128.5682929
대구광역시,수성구,신매동576-2,,신매시장,전통시장,35.8372885,128.7097118
대구광역시,수성구,지산동,1199-10,지산목련시장(지산종합시장),전통시장,35.8208592,128.6318707
대구광역시,중구,계산동2가,252,염매시장,전통시장,35.8668999,128.5917256
대구광역시,중구,대봉동,4-9,방천시장,전통시장,35.8611254,128.6072113
대구광역시,중구,대신동,265-5,서문시장건해산물상가,전통시장,35.8681434,128.5794865
대구광역시,중구,대신동115-400,,서문시장5지구,전통시장,35.8680712,128.5784551
대구광역시,중구,큰장로,대신동 115-381,서문시장 아진상가 ,전통시장,35.868464,128.580172
대구광역시,중구,대신동,115-379 1층,서문시장제1지구직물시장,전통시장,35.8693976,128.5798461
대구광역시,중구,대신동,115-112,명품프라자상가,전통시장,35.8699058,128.5808467
대구광역시,중구,동산동,562,서문시장4지구종합대체상가(베네시움),전통시장,35.8667052,128.5827111
대구광역시,중구,남성로,52-2,약령시장,전통시장,35.8681249,128.5899224
경상남도,거제시,능포동,633-215,옥수시장,전통시장,34.8753614,128.7308734
경상남도,거제시,옥포동,525-19,옥포국제시장,전통시장,34.8943843,128.6895486
경상남도,거창군,중앙리,154-12,거창시장,전통시장,35.6858378,127.9135325
경상남도,고성군,고성읍,서외리 1-6,고성시장,전통시장,34.9771324,128.3230351
경상남도,고성군,고성읍,성내리 212-3,고성공룡시장,전통시장,34.9726651,128.3233966
경상남도,고성군,영오면,영산리 232-1,영오시장,전통시장,35.1089551,128.2376053
경상남도,고성군,회화면,배둔리 826-2,배둔시장,전통시장,35.0573372,128.3691496
경상남도,김해시,동상동,877-2,김해전통시장(김해동상시장),전통시장,35.2362459,128.8838528
경상남도,김해시,무계동,189-3,장유전통시장(장유중앙시장),전통시장,35.2005914,128.8148056
경상남도,김해시,삼안로,삼방동 665-8,삼방시장,전통시장,35.2501,128.910037
경상남도,김해시,외동,1254-2,외동전통시장,전통시장,35.2329299,128.8660095
경상남도,김해시,진례면,송정리 239-3,진례전통시장,전통시장,35.2487444,128.7488648
경상남도,김해시,진영읍,진영리 235-16,진영전통시장,전통시장,35.3021917,128.7306275
경상남도,남해군,남면,당항리 1381-5,남면공설시장,전통시장,34.7710832,127.8857257
경상남도,남해군,이동면,무림리,이동공설시장,전통시장,34.7932,127.9589
경상남도,밀양시,내일동,174-9,내일전통시장,전통시장,35.4933381,128.7533498
경상남도,밀양시,내일동,583-1,밀양아리랑시장,전통시장,35.4930253,128.7525602
경상남도,밀양시,무안면,무안리 814-2,무안시장(무안임시시장),전통시장,35.4701911,128.6521063
경상남도,밀양시,산내면,송백리 1319-13,송백시장,전통시장,35.5862918,128.8817396
경상남도,밀양시,삼랑진읍,송지리359의15,송지시장,전통시장,35.3980029,128.8381143
경상남도,밀양시,하남읍,수산리815-18,수산시장,전통시장,35.3742261,128.7087887
경상남도,사천시,곤양면,남문외리 48-4,곤양종합시장,전통시장,35.0566243,127.9632145
경상남도,사천시,동금동88-4,,삼천포종합시장,전통시장,34.9321224,128.0786584
경상남도,사천시,동동,485-2,삼천포용궁수산시장,전통시장,34.9274576,128.0704854
경상남도,사천시,서동,311-112,삼천포전통수산시장,전통시장,34.9271773,128.0699051
경상남도,사천시,서포면,구평리 644-3,서포시장,전통시장,35.0067885,127.9779823
경상남도,사천시,선구동17-4,,삼천포중앙시장,전통시장,34.9291969,128.0768116
경상남도,사천시,정의리,392-2,사천읍시장,전통시장,35.0844079,128.0886977
경상남도,산천군,단성면,성내리 178,단성시장,전통시장,35.298199,127.958088
경상남도,산청군,산청읍,산청리 252-2,산청시장,전통시장,35.4148578,127.8761739
경상남도,산청군,생초면,어서리 259-14,생초시장,전통시장,35.4924153,127.8361270
경상남도,산청군,시천면,사리 931-3,덕산시장,전통시장,35.2769460,127.8376008
경상남도,산청군,신동면,단계리 784,단계시장,전통시장,35.37705,128.011477
경상남도,양산시,북부동,148-19,양산북부시장,전통시장,35.3504434,129.0412153
경상남도,양산시,삼호동,524,서창시장,전통시장,35.4163576,129.1720026
경상남도,양산시,상북면,석계리 34-9,석계시장,전통시장,35.4195819,129.0639252
경상남도,양산시,중부동,423-5,양산남부시장,전통시장,35.3428196,129.0372106
경상남도,양산시,중부동,407-3,양산남부시장상가,전통시장,35.3433795,129.0370363
경상남도,양산시,하북면,순지리 575,신평시장,전통시장,35.4908483,129.0859620
경상남도,의령군,부림면,신반리519-3,신반시장,전통시장,35.4676376,128.3250809
경상남도,의령군,의령읍,중동리 386-7,의령시장,전통시장,35.3186909,128.2613479
경상남도,진주시,금곡면,두문리 639-1,금곡시장,전통시장,35.0907803,128.1862202
경상남도,진주시,대곡면,광석리 321,대곡시장,전통시장,35.2633861,128.1684178
경상남도,진주시,문산읍,소문리 112-6,문산시장,전통시장,35.1704392,128.1691792
경상남도,진주시,봉곡동28-5,,새서부시장,전통시장,35.1949318,128.0759324
경상남도,진주시,수정동,25-28,진주청과시장,전통시장,35.1962454,128.0866682
경상남도,진주시,이현동,21-3,이현종합상가,전통시장,35.1919877,128.0661319
경상남도,진주시,일반성면,창촌리 92,일반성시장,전통시장,35.1712097,128.2821864
경상남도,진주시,장대동,58-8,진주논개시장(장대시장),전통시장,35.1950662,128.0872410
경상남도,진주시,평거동,301-1,평거한보하이타운,전통시장,35.1726352,128.0592803
경상남도,창녕군,남지읍,남지리 531,남지시장,전통시장,35.3890923,128.4824650
경상남도,창녕군,영산면,성내리 516-4,영산시장,전통시장,35.4569479,128.5325193
경상남도,창녕군,이방면,거남리 43-5,이방정기시장,전통시장,35.6109149,128.3945596
경상남도,창녕군,창녕읍,164-38,창녕상설시장,전통시장,35.54127,128.500761
경상남도,창원시,마산,회원구 구암동 87,구암시장,전통시장,35.249059,128.599042
경상남도,창원시,마산합포구,추산동 1-57,북마산가구시장,전통시장,35.2102883,128.5721718
경상남도,창원시,마산합포구,해운동 12-13,월영대시장,전통시장,35.1794479,128.5576757
경상남도,창원시,마산합포구,해운동 37-4,대동씨코아상가시장,전통시장,35.1797680,128.5624639
경상남도,창원시,마산합포구,동성동 314,마산어시장,전통시장,35.2037654,128.5789600
경상남도,창원시,마산합포구,반월동 85-3,신마산반월시장,전통시장,35.1892407,128.5610101
경상남도,창원시,마산합포구,부림동 83-244,부림상시장,전통시장,35.2061406,128.5729399
경상남도,창원시,마산합포구,부림동 32,부림시장,전통시장,35.2061873,128.5734926
경상남도,창원시,마산합포구,상남동 40-1,북마산중앙시장,전통시장,35.2160702,128.5711621
경상남도,창원시,마산합포구,산호동 28-8,산호시장,전통시장,35.2183703,128.5817638
경상남도,창원시,마산합포구,해운동 64,신마산시장,전통시장,35.1810888,128.5616729
경상남도,창원시,마산합포구,동성동 313,정우새어시장,전통시장,35.2041141,128.5787279
경상남도,창원시,마산합포구,진동면 진동리237-11,진동시장,전통시장,35.1135735,128.4879801
경상남도,창원시,마산합포구,진동면 진동리264-3,진동전통시장,전통시장,35.1133559,128.4872938
경상남도,창원시,마산합포구,동성동 310-1,마산수산시장,전통시장,35.2026495,128.5801622
경상남도,창원시,마산회원구,석전동 227-1,마산역번개시장,전통시장,35.2367304,128.5787509
경상남도,창원시,마산회원구,구암동 19-11,구암현대시장,전통시장,35.2477141,128.5910419
경상남도,창원시,마산회원구,석전동 155-1,서마산시장,전통시장,35.2290932,128.5691548
경상남도,창원시,마산회원구,석전동 257-1,석전시장,전통시장,35.2304218,128.5748965
경상남도,창원시,마산회원구,회성동 450-2,회성종합시장,전통시장,35.2329526,128.5594004
경상남도,창원시,명서동,75-1,명서시장,전통시장,35.2493424,128.6465760
경상남도,창원시,의창우,북동 249-1,북동공설시장,전통시장,35.266214,128.620746
경상남도,창원시,성산구,원이대로 883번지 15-24,가음대상가,전통시장,35.198384,128.70294
경상남도,창원시,성산구,가음동 21-20,가음정시장,전통시장,35.2079585,128.6970839
경상남도,창원시,성산구,중앙동 98-6,덕산그린피아상가,전통시장,35.2216950,128.6760018
경상남도,창원시,성산구,대방동 358,대동훼미리코아상가,전통시장,35.2110527,128.7088677
경상남도,창원시,성산구,대방동 356,대방덕산1차상가,전통시장,35.2127965,128.7065623
경상남도,창원시,성산구,반림동 17-13,반송시장,전통시장,35.2351503,128.6710726
경상남도,창원시,성산구,상남동 45-1,성원그랜드쇼핑상가,전통시장,35.2166948,128.6920668
