시도,구분,주소,연간_임대료(원),면적(㎡),지목
전라남도,임대-수탁,전라남도 고흥군 도덕면 도덕리 2684-9,"900,000","2,030.60",답
전라남도,임대-공공임대용,전라남도 고흥군 도덕면 신양리 2439-6,"440,000","1,776",답
전라남도,임대-수탁,전라남도 고흥군 도덕면 신양리 2714-2,"360,000","3,165.20",답
전라남도,임대-수탁,전라남도 고흥군 도덕면 신양리 1532,"400,000","1,164",답
전라남도,임대-수탁,전라남도 고흥군 도덕면 신양리 1535,"400,000",506,답
전라남도,임대-수탁,전라남도 고흥군 도덕면 신양리 2416-6,"900,000","1,353",답
전라남도,임대-공공임대용,전라남도 고흥군 도덕면 신양리 2443,"180,000",725,답
전라남도,임대-수탁,전라남도 고흥군 도덕면 신양리 1531,"400,000",291,전
전라남도,임대-수탁,전라남도 고흥군 도양읍 용정리 2388-3,"200,000","1,817",답
전라남도,임대-수탁,전라남도 고흥군 도양읍 장계리 917,"900,000","2,955",답
전라남도,임대-수탁,전라남도 고흥군 도양읍 장계리 884,"700,000","2,668",답
전라남도,임대-수탁,전라남도 고흥군 도양읍 장계리 916,"200,000",787,전
전라남도,임대-수탁,전라남도 고흥군 도화면 발포리 549,"700,000","1,607",전
전라남도,임대-수탁,전라남도 고흥군 도화면 봉룡리 2645-3,"150,000","1,155",답
전라남도,임대-수탁,전라남도 고흥군 도화면 봉룡리 214-3,"50,000","1,252",전
전라남도,임대-수탁,전라남도 고흥군 도화면 사덕리 1307-5,"200,000","1,994.20",답
전라남도,임대-수탁,전라남도 고흥군 도화면 신호리 91-18,"100,000",494,답
전라남도,임대-수탁,전라남도 고흥군 도화면 신호리 43-11,"400,000","1,177",답
전라남도,임대-수탁,전라남도 고흥군 도화면 신호리 95-2,"500,000","1,854",답
전라남도,임대-수탁,전라남도 고흥군 도화면 신호리 1700-2,"800,000","2,337.60",답
전라남도,임대-수탁,전라남도 고흥군 동강면 매곡리 1345,"800,000","1,758",답
전라남도,임대-수탁,전라남도 고흥군 동강면 장덕리 1070-3,"300,000","6,769.80",답
전라남도,임대-공공임대용,전라남도 고흥군 점암면 강산리 70,"335,000","1,695",답
전라남도,임대-수탁,전라남도 고흥군 점암면 강산리 1014,"600,000","4,882",답
전라남도,임대-공공임대용,전라남도 고흥군 점암면 천학리 36-1,"314,000","1,739",답
전라남도,임대-수탁,전라남도 고흥군 포두면 길두리 2900-10,"500,000","3,975",답
전라남도,임대-수탁,전라남도 고흥군 포두면 길두리 2900-3,"500,000","3,927",답
전라남도,임대-수탁,전라남도 고흥군 포두면 송산리 1772-13,"500,000","4,827.40",답
전라남도,임대-공공임대용,전라남도 고흥군 풍양면 봉양리 1026-4,"363,000","2,271",답
전라남도,임대-공공임대용,전라남도 고흥군 풍양면 상림리 44-1,"190,000","1,175",답
전라남도,매도-맞춤형,전라남도 곡성군 겸면 남양리 204,"100,950,000","2,225",과수원
전라남도,임대-수탁,전라남도 곡성군 고달면 고달리 610-1,"5,000,000","2,950",답
전라남도,임대-수탁,전라남도 곡성군 고달면 목동리 344-3,"4,000,000","2,670",답
전라남도,임대-수탁,전라남도 곡성군 곡성읍 신리 519-3,"1,800,000","3,002",답
전라남도,임대-수탁,전라남도 곡성군 목사동면 공북리 195-3,"5,000,000","2,786",답
전라남도,임대-수탁,전라남도 곡성군 목사동면 공북리 195-2,"5,000,000","2,515",답
전라남도,임대-수탁,전라남도 곡성군 삼기면 근촌리 359,"270,000","2,208",전
전라남도,매도-맞춤형,전라남도 곡성군 삼기면 근촌리 462-2,"10,750,000",896,전
전라남도,임대-수탁,전라남도 곡성군 삼기면 노동리 252-1,"96,000",959,답
전라남도,임대-수탁,전라남도 곡성군 삼기면 노동리 356,"190,000","1,888",답
전라남도,임대-수탁,전라남도 곡성군 삼기면 노동리 355,"210,000","2,020",답
전라남도,임대-수탁,전라남도 곡성군 삼기면 월경리 243-10,"800,000","1,329",답
전라남도,임대-수탁,전라남도 곡성군 삼기면 월경리 243-9,"1,000,000","1,674",답
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 구봉리 298,"70,000,000","2,030",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 구봉리 296-3,"790,000,000","23,934",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 당월리 175,"33,390,000","1,104",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 당월리 176,"131,780,000","4,357",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 당월리 103,"44,100,000","1,458",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 방송리 36,"61,010,000","2,017",과수원
전라남도,매도-맞춤형,전라남도 곡성군 석곡면 방송리 19,"70,210,000","2,321",과수원
전라남도,임대-수탁,전라남도 곡성군 석곡면 연반리 155-3,"460,000",780,답
전라남도,임대-수탁,전라남도 곡성군 석곡면 연반리 155-4,"520,000",871,답
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 294-1,"8,420,000",139,과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 131-2,"68,720,000","1,134",과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 134-3,"39,390,000",650,과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 293-6,"56,600,000",934,과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 133,"106,350,000","1,755",과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 131-1,"29,450,000",486,과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 293-1,"104,470,000","1,724",과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 293-2,"22,840,000",377,과수원
전라남도,매도-맞춤형,전라남도 곡성군 오곡면 미산리 134-1,"136,350,000","2,250",과수원
전라남도,임대-수탁,전라남도 곡성군 옥과면 소룡리 800-2,"700,000","2,149",전
전라남도,임대-수탁,전라남도 곡성군 옥과면 소룡리 421-4,"300,000",883,전
전라남도,매도-맞춤형,전라남도 곡성군 옥과면 수리 248-3,"49,000,000","1,657",답
전라남도,임대-맞춤형,전라남도 곡성군 입면 서봉리 122-2,"200,000",413,과수원
전라남도,임대-맞춤형,전라남도 곡성군 입면 서봉리 22-4,"1,550,000","3,163",과수원
전라남도,임대-맞춤형,전라남도 곡성군 입면 서봉리 44-1,"8,250,000","16,860",과수원
전라남도,임대-수탁,전라남도 곡성군 입면 흑석리 4-6,"1,800,000","2,964",답
전라남도,임대-수탁,전라남도 곡성군 입면 흑석리 4-7,"840,000","1,394",답
전라남도,임대-수탁,전라남도 곡성군 죽곡면 남양리 188,"1,040,000","1,729",답
전라남도,임대-수탁,전라남도 곡성군 죽곡면 신풍리 403,"491,000",818,답
전라남도,임대-수탁,전라남도 곡성군 죽곡면 신풍리 251-1,"1,530,000","2,547",답
전라남도,매도-맞춤형,전라남도 곡성군 죽곡면 하한리 832-1,"50,000,000","1,180",과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1662,"6,720",56,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1667,"50,040",417,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1661,"169,800","1,415",과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1655,"67,440",562,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1668,"6,720",56,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1664,"7,920",66,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1666,"64,680",539,과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1678,"122,520","1,021",과수원
전라남도,임대-수탁,전라남도 광양시 다압면 금천리 1665,"59,520",496,과수원
전라남도,임대-수탁,전라남도 광양시 봉강면 구서리 346,"650,000","1,421",답
전라남도,임대-수탁,전라남도 광양시 옥룡면 동곡리 652-4,"1,000,000","1,893",답
전라남도,임대-수탁,전라남도 광양시 옥룡면 용곡리 1472,"1,000,000","1,590",답
전라남도,임대-수탁,전라남도 구례군 간전면 간문리 521-7,"1,000,000","1,850",답
전라남도,임대-수탁,전라남도 구례군 간전면 간문리 521-6,"1,000,000","1,150",답
전라남도,임대-수탁,전라남도 구례군 간전면 삼산리 87-6,"2,700,000","1,179",답
전라남도,임대-수탁,전라남도 구례군 간전면 양천리 636-4,"2,000,000",789,답
전라남도,임대-수탁,전라남도 구례군 광의면 대산리 707-17,"1,488,000","1,488",답
전라남도,임대-수탁,전라남도 구례군 광의면 대산리 163-1,"205,000",205,답
전라남도,임대-수탁,전라남도 구례군 광의면 대산리 167-1,"284,000",284,답
전라남도,임대-수탁,전라남도 구례군 광의면 대산리 741-3,"576,000",576.3,답
전라남도,임대-수탁,전라남도 구례군 광의면 방광리 889-1,"2,000,000","2,568",답
전라남도,임대-수탁,전라남도 구례군 광의면 수월리 893-2,"2,000,000","2,172",답
전라남도,임대-수탁,전라남도 구례군 광의면 수월리 893-1,"2,000,000","2,333",답
전라남도,임대-수탁,전라남도 구례군 구례읍 원방리 103-2,"2,500,000","2,532",답
전라남도,임대-수탁,전라남도 구례군 구례읍 원방리 103-12,"1,000,000",691,답
전라남도,임대-수탁,전라남도 구례군 마산면 갑산리 107-1,"8,000,000","2,749",답
전라남도,임대-수탁,전라남도 구례군 마산면 갑산리 116-14,"2,500,000","2,955",답
전라남도,임대-수탁,전라남도 구례군 마산면 마산리 333-1,"2,500,000","2,975",답
전라남도,임대-수탁,전라남도 구례군 마산면 마산리 326-21,"2,500,000","3,000",답
전라남도,임대-수탁,전라남도 구례군 마산면 황전리 772-8,"2,000,000","2,400",답
전라남도,임대-수탁,전라남도 구례군 마산면 황전리 772-7,"1,000,000",600,답
전라남도,임대-수탁,전라남도 구례군 산동면 외산리 729,"2,000,000","2,336",답
전라남도,임대-수탁,전라남도 구례군 산동면 외산리 730-1,"2,000,000","1,552",답
전라남도,매도-맞춤형,전라남도 구례군 산동면 원달리 637-2,"100,000,000","2,336",답
전라남도,임대-수탁,전라남도 구례군 용방면 죽정리 214-9,"1,000,000","1,095",답
전라남도,임대-수탁,전라남도 구례군 용방면 죽정리 908-3,"1,000,000","1,260",답
전라남도,임대-수탁,전라남도 구례군 토지면 오미리 213,"200,000","1,527",전
전라남도,임대-수탁,전라남도 나주시 공산면 상방리 248,"980,000","3,157",답
전라남도,임대-수탁,전라남도 나주시 공산면 상방리 908,"980,000","2,790",답
전라남도,임대-수탁,전라남도 나주시 공산면 상방리 908,"980,000","2,790",답
전라남도,임대-수탁,전라남도 나주시 공산면 상방리 905,"920,000","1,609",답
전라남도,임대-수탁,전라남도 나주시 금천면 신가리 392-2,"1,000,000","3,002",과수원
전라남도,임대-수탁,전라남도 나주시 노안면 영평리 682-2,"1,500,000",668,전
전라남도,임대-수탁,전라남도 나주시 노안면 유곡리 388-1,"274,000","2,159",답
전라남도,임대-수탁,전라남도 나주시 노안면 유곡리 388-2,"226,000","1,765",답
전라남도,임대-수탁,전라남도 나주시 문평면 동원리 376-5,"3,000,000","1,386",답
전라남도,임대-수탁,전라남도 나주시 봉황면 옥산리 295-1,"200,000",753,전
전라남도,임대-수탁,전라남도 나주시 봉황면 옥산리 557,"910,000","1,898.50",답
전라남도,임대-수탁,전라남도 나주시 봉황면 옥산리 558,"790,000","1,641.50",답
전라남도,임대-수탁,전라남도 나주시 봉황면 와우리 51-1,"3,000,000","3,849",답
전라남도,임대-수탁,전라남도 나주시 봉황면 철천리 1143-1,"5,000,000","8,026",답
전라남도,임대-수탁,전라남도 나주시 세지면 내정리 64-20,"1,500,000","1,671",전
전라남도,임대-수탁,전라남도 담양군 금성면 대곡리 317,"880,000","1,749",전
전라남도,임대-수탁,전라남도 담양군 금성면 대곡리 11,"1,210,000","6,212",답
전라남도,임대-수탁,전라남도 담양군 금성면 대곡리 12,"340,000","1,745",답
전라남도,임대-수탁,전라남도 담양군 무정면 봉안리 443,"320,000","1,518",답
전라남도,임대-수탁,전라남도 담양군 봉산면 연동리 812-2,"4,000,000","2,238",답
전라남도,임대-수탁,전라남도 담양군 수북면 대방리 728-1,"236,000","2,479",답
전라남도,임대-수탁,전라남도 담양군 수북면 대방리 732,"164,000","1,711",답
전라남도,임대-수탁,전라남도 담양군 수북면 풍수리 831-4,"800,000","2,214",전
전라남도,임대-수탁,전라남도 담양군 월산면 월산리 1-4,"1,000,000","1,818",답
전라남도,매도-맞춤형,전라남도 무안군 운남면 동암리 1321-14,"67,060,000","3,695",답
전라남도,매도-맞춤형,전라남도 무안군 운남면 동암리 669-4,"20,990,000","1,157",답
전라남도,임대-수탁,전라남도 무안군 일로읍 복룡리 1543-3,"348,000","1,150",답
전라남도,임대-수탁,전라남도 무안군 일로읍 복룡리 1543-2,"393,000","1,300",답
전라남도,임대-수탁,전라남도 무안군 일로읍 복룡리 1543-1,"629,000","2,078",답
전라남도,임대-수탁,전라남도 무안군 일로읍 산정리 1348-2,"844,000","2,790.90",답
전라남도,임대-공공임대용,전라남도 무안군 일로읍 용산리 1357-2,"107,000",992.2,답
전라남도,매도-맞춤형,전라남도 무안군 청계면 남성리 676-23,"29,450,000","1,217",답
