School_Name,School_Type,County,City,Town,Address,Latitude,Longitude
대전용산초등학교,초등학교,대전광역시,유성구,용산동,662,36.42015397,127.3950755
상당초등학교,초등학교,부산광역시,해운대구,좌동,1405,35.179656,129.1760308
물메초등학교,초등학교,제주특별자치도,제주시,애월읍,수산리 1033,33.46618837,126.3914319
마곡초등학교,초등학교,충청남도,공주시,사곡면,운암리 459,36.55895547,127.0177427
부당초등학교,초등학교,전북특별자치도,무주군,부남면,가당리 448-2,36.01559786,127.5802828
천안성성초등학교,초등학교,충청남도,천안시,서북구,성성동 698,36.84095925,127.1359426
청목초등학교,초등학교,경기도,화성시,청계동,539,37.195771,127.1174309
서대전초등학교,초등학교,대전광역시,중구,용두동,27-13,36.32680851,127.4111889
화천초등학교,초등학교,강원특별자치도,화천군,화천읍,아리 211-2,38.10474334,127.7088476
가곡초등학교보발분교장,초등학교,충청북도,단양군,가곡면,보발리 711-1,37.02953921,128.448753
농소초등학교,초등학교,경상북도,김천시,율곡동,21,36.12263602,128.1749068
성당초등학교,초등학교,충청남도,당진시,사기소동,644-5,36.836662,126.6051168
청라초등학교,초등학교,충청남도,보령시,청라면,나원리 916,36.39065311,126.6730505
팔덕초등학교,초등학교,전북특별자치도,순창군,팔덕면,용산리 353-1,35.39289622,127.0976555
인천용학초등학교,초등학교,인천광역시,미추홀구,용현동,664-4,37.44676348,126.6434992
김해활천초등학교,초등학교,경상남도,김해시,지내동,297-5,35.23181885,128.9194783
화성청계초등학교,초등학교,경기도,화성시,청계동,518,37.199192,127.1021055
신금초등학교,초등학교,부산광역시,북구,금곡동,1109,35.25086987,129.014795
대전봉산초등학교,초등학교,대전광역시,서구,갈마동,389,36.34527951,127.3652655
영훈초등학교,초등학교,서울특별시,강북구,미아동,471-2,37.61468187,127.0280933
청주대성초등학교,초등학교,충청북도,청주시,청원구,내덕동 262,36.65403128,127.4897886
동안초등학교,초등학교,경기도,안양시,동안구,평촌동 898-1,37.389519,126.9649077
서울휘봉초등학교,초등학교,서울특별시,동대문구,휘경동,49-27,37.58567641,127.0700416
인천원당초등학교,초등학교,인천광역시,서구,당하동,1022,37.592514,126.6913305
옥동초등학교,초등학교,충청북도,진천군,덕산읍,두촌리 2505,36.90351811,127.5289119
풍세초등학교,초등학교,충청남도,천안시,동남구,풍세면 풍서리 452,36.72629021,127.1183519
삼어초등학교,초등학교,부산광역시,해운대구,반여동,1138-2,35.20869693,129.1158557
단계초등학교,초등학교,강원특별자치도,원주시,단계동,82,37.35920567,127.9359535
의왕부곡초등학교,초등학교,경기도,의왕시,삼동,158-3,37.31630748,126.9494753
판교대장초등학교,초등학교,경기도,성남시,분당구,대장동 155,37.368259,127.0697175
백성초등학교,초등학교,경기도,안성시,옥산동,566,37.00547351,127.251975
창호초등학교,초등학교,강원특별자치도,동해시,묵호진동,85-7 번지,37.55924145,129.1081551
서울신봉초등학교,초등학교,서울특별시,관악구,봉천동,458,37.48557635,126.9493909
논산내동초등학교,초등학교,충청남도,논산시,내동,162-1,36.186009,127.1040798
인천영종초등학교금산분교장,초등학교,인천광역시,중구,운북동,453-1,37.51341888,126.5214521
장산초등학교,초등학교,광주광역시,남구,주월동,482-1,35.13052654,126.8948316
마송중앙초등학교,초등학교,경기도,김포시,통진읍,마송리 499,37.68935513,126.5936743
하랑초등학교,초등학교,경기도,남양주시,호평동,125-8,37.65003598,127.2552349
대전원신흥초등학교,초등학교,대전광역시,유성구,원신흥동,496,36.34100823,127.342524
남양주월산초등학교,초등학교,경기도,남양주시,화도읍,월산리 1528-1,37.65400023,127.340419
서울중동초등학교,초등학교,서울특별시,마포구,성산동,94-1,37.56641061,126.9117752
수영초등학교,초등학교,부산광역시,수영구,광안동,725,35.16569999,129.112332
연하초등학교,초등학교,경기도,가평군,상면,연하리 452-1,37.80326029,127.342505
동상초등학교,초등학교,전북특별자치도,완주군,동상면,신월리 286,35.95777997,127.293752
안산창촌초등학교,초등학교,경기도,안산시,상록구,건건동 619,37.30585501,126.9046926
서울휘경초등학교,초등학교,서울특별시,동대문구,휘경동,302-2,37.585736,127.0582142
남상초등학교,초등학교,경상남도,거창군,남상면,무촌리 589-4,35.64501258,127.9105881
이포초등학교하호분교장,초등학교,경기도,여주시,금사면,하호리 188-3,37.40585877,127.5012612
부평초등학교,초등학교,강원특별자치도,인제군,남면,신남리 458 번지,37.96976661,128.0839125
사동초등학교,초등학교,부산광역시,사하구,당리동,467-6,35.10450247,128.9806236
오목초등학교,초등학교,충청남도,아산시,신창면,오목리 310-4,36.80853919,126.9278256
여울초등학교,초등학교,세종특별자치시,보람동,664-106,,36.476033,127.2851401
대전동도초등학교,초등학교,대전광역시,대덕구,오정동,316,36.34772232,127.4128475
산내남명초등학교,초등학교,경상남도,밀양시,산내면,남명리 1109-1,35.58775074,128.9544219
호계초등학교,초등학교,충청남도,공주시,사곡면,호계리 420,36.50761149,127.024183
서울망원초등학교,초등학교,서울특별시,마포구,망원동,467-1,37.56088948,126.9007631
서광초등학교,초등학교,광주광역시,서구,쌍촌동,362-7,35.15481896,126.8645209
영동초등학교,초등학교,충청북도,영동군,영동읍,계산리 674-4,36.17306958,127.7794533
백산초등학교,초등학교,전북특별자치도,부안군,백산면,평교리 223,35.70207422,126.7881032
영산초등학교,초등학교,전북특별자치도,정읍시,하북동,151-3,35.59908625,126.8625184
월곡초등학교,초등학교,광주광역시,광산구,월곡동,588,35.16677612,126.8149848
주감초등학교,초등학교,부산광역시,사상구,주례동,319,35.15391434,129.0014957
옥천초등학교,초등학교,전북특별자치도,순창군,순창읍,남계리 362-2,35.37302512,127.1464854
서울대명초등학교,초등학교,서울특별시,강동구,명일동,234,37.54766615,127.1532701
노산초등학교,초등학교,경상남도,사천시,동금동,171-5,34.9300336,128.0837627
한내초등학교,초등학교,경기도,이천시,증포동,70-5,37.29041031,127.4615027
남일초등학교,초등학교,충청남도,금산군,남일면,초현리 253-2,36.04352247,127.5029095
수동초등학교송천분교장,초등학교,경기도,남양주시,수동면,송천리 332,37.69512457,127.334259
광명초등학교,초등학교,충청남도,보령시,오천면,원산도리 756-1,36.37142647,126.4311731
대구남덕초등학교,초등학교,대구광역시,남구,대명동,531-1,35.83306282,128.5739472
월학초등학교,초등학교,강원특별자치도,인제군,북면,월학리 162 번지,38.17074712,128.2093385
수문초등학교,초등학교,광주광역시,광산구,신창동,1259,35.19446033,126.8372672
서울역촌초등학교,초등학교,서울특별시,은평구,역촌동,82-1,37.60158417,126.913928
반곡초등학교,초등학교,충청남도,논산시,양촌면,반곡리 250,36.18283686,127.2055143
정일초등학교,초등학교,전북특별자치도,정읍시,용계동,332,35.58979214,126.8199201
이성초등학교,초등학교,전북특별자치도,완주군,이서면,이성리 426-1,35.79757103,127.045039
서울오정초등학교,초등학교,서울특별시,구로구,오류동,108-28,37.49016566,126.8264392
조천초등학교교래분교장,초등학교,제주특별자치도,제주시,조천읍,교래리 564,33.43650075,126.6780473
금동초등학교,초등학교,경상남도,김해시,상동면,대감리 656-2,35.30876696,128.9295779
노동초등학교,초등학교,전라남도,보성군,노동면,거석리 522,34.82428089,127.0485426
광주서림초등학교,초등학교,광주광역시,북구,임동,32-1,35.16188253,126.8995866
동부초등학교율포분교장,초등학교,경상남도,거제시,동부면,율포리 628-1,34.77918062,128.5939535
한별초등학교,초등학교,경기도,남양주시,별내동,1038,37.64648136,127.115975
서울용답초등학교,초등학교,서울특별시,성동구,용답동,29,37.56072712,127.0537608
안양부흥초등학교,초등학교,경기도,안양시,동안구,비산동 1102-8,37.3947605,126.9465091
백양초등학교,초등학교,부산광역시,북구,만덕동,838-1,35.20773508,129.0344087
쌍계초등학교,초등학교,경상남도,하동군,화개면,운수리 328-26,35.23212388,127.6445912
광양북초등학교,초등학교,전라남도,광양시,광양읍,목성리 494-4,34.97691665,127.5938584
서울마포초등학교,초등학교,서울특별시,마포구,도화동,347-5,37.53860225,126.949816
대구운암초등학교,초등학교,대구광역시,북구,구암동,789-4,35.935603,128.565682
청일초등학교,초등학교,강원특별자치도,횡성군,청일면,유동리 1005-1,37.58131788,128.146834
백학초등학교,초등학교,경기도,연천군,백학면,두일리 16,38.03160096,126.921547
광석초등학교,초등학교,충청남도,논산시,광석면,신당리 14,36.24358508,127.0805771
금산초등학교,초등학교,강원특별자치도,춘천시,서면,금산리 472-1번지,37.90346175,127.6993912
화계초등학교대룡분교장,초등학교,강원특별자치도,홍천군,북방면,북방리 455-2번지,37.79409762,127.8654081
소야초등학교,초등학교,강원특별자치도,속초시,노학동,1-36,38.19964843,128.5667195
서울전동초등학교,초등학교,서울특별시,동대문구,전농동,45-41,37.57908329,127.0608053
전주장동초등학교,초등학교,전북특별자치도,전주시,덕진구,장동 258-2,35.84928596,127.0601031
임당초등학교,초등학교,강원특별자치도,양구군,동면,임당리 564 번지,38.20110769,128.0421702
공현진초등학교,초등학교,강원특별자치도,고성군,죽왕면,공현진리 334 번지,38.35457469,128.5076301
월계초등학교,초등학교,울산광역시,남구,무거동,488-11,35.53866731,129.2580704
풍산초등학교,초등학교,강원특별자치도,화천군,화천읍,풍산리 764-5 번지,38.14775096,127.7414389
무봉초등학교,초등학교,경기도,화성시,청계동,549,37.202987,127.116806
서울삼성초등학교,초등학교,서울특별시,관악구,신림동,233-1,37.46852204,126.9404929
내리초등학교,초등학교,부산광역시,기장군,기장읍,내리 772,35.2057615,129.2055036
태백초등학교,초등학교,강원특별자치도,태백시,장성동,207-2 번지,37.10857841,129.005232
제원초등학교,초등학교,충청남도,금산군,제원면,제원리 200,36.11320959,127.5450354
대전석봉초등학교,초등학교,대전광역시,대덕구,신탄진동,163-2,36.44700334,127.434406
청운초등학교,초등학교,전북특별자치도,김제시,금구면,청운리 198,35.81054766,126.9826412
서울한강초등학교,초등학교,서울특별시,용산구,한강로3가,65-5,37.525227,126.965079
송산초등학교,초등학교,충청남도,당진시,송산면,상거리 322-2,36.931932,126.6791646
천안용곡초등학교,초등학교,충청남도,천안시,동남구,용곡동 497-15,36.7868805,127.1316816
이리영등초등학교,초등학교,전북특별자치도,익산시,영등동,762,35.953004,126.9723737
삼성현초등학교,초등학교,경상북도,경산시,백천동,438-3,35.79990067,128.7395072
회원초등학교,초등학교,경상남도,창원시,마산회원구,회원동 393-1,35.21982858,128.5667167
천안부성초등학교,초등학교,충청남도,천안시,서북구,두정동 956,36.83524216,127.1366621
서울은명초등학교,초등학교,서울특별시,은평구,응암동,114-12,37.597697,126.9182758
고리울초등학교,초등학교,경기도,부천시,오정구,고강동 325-4,37.527248,126.827147
군산용문초등학교,초등학교,전북특별자치도,군산시,미룡동,898-8,35.94228639,126.688677
서울상일초등학교,초등학교,서울특별시,강동구,상일동,325-1,37.54757217,127.1726635
기성초등학교길헌분교장,초등학교,대전광역시,서구,평촌동,297,36.24171224,127.3163418
대구욱수초등학교,초등학교,대구광역시,수성구,신매동,602,35.83137706,128.7077006
교리초등학교,초등학교,부산광역시,기장군,기장읍,교리 241-2,35.25506637,129.216785
운유초등학교,초등학교,경기도,김포시,장기동,1885-7,37.64677596,126.6603858
광주상무초등학교,초등학교,광주광역시,서구,금호동,446,35.1408321,126.8547174
삼성초등학교,초등학교,강원특별자치도,태백시,장성동,32-2 번지,37.097576,129.0235889
방기초등학교,초등학교,울산광역시,울주군,삼남면,방기리 117,35.507046,129.092805
은진초등학교,초등학교,충청남도,논산시,은진면,연서리 185,36.16833554,127.1066773
안산초등학교,초등학교,경기도,안산시,상록구,수암동 177,37.36495969,126.8781241
대전장대초등학교,초등학교,대전광역시,유성구,장대동,348,36.36192355,127.339612
명지초등학교,초등학교,충청남도,서산시,대산읍,대로리 278,36.97168634,126.4100648
정읍북초등학교,초등학교,전북특별자치도,정읍시,농소동,14-1,35.57908609,126.8490501
서울구산초등학교,초등학교,서울특별시,은평구,구산동,152-3,37.61275096,126.9093765
대전어은초등학교,초등학교,대전광역시,유성구,어은동,98,36.36480834,127.3542775
점동초등학교,초등학교,경기도,여주시,점동면,청안리 117,37.2042827,127.6630001
서원초등학교,초등학교,강원특별자치도,횡성군,서원면,창촌리 577-1 번지,37.48755011,127.8510705
전주덕일초등학교,초등학교,전북특별자치도,전주시,덕진구,덕진동2가 99-1,35.84855719,127.1117899
연평초등학교,초등학교,인천광역시,옹진군,연평면,연평리 437-1,37.66412421,125.7010233
남정초등학교,초등학교,경상남도,합천군,합천읍,합천리 840-2,35.56285937,128.1570627
목면초등학교,초등학교,충청남도,청양군,목면,안심리 355,36.42152913,127.0041989
구이초등학교,초등학교,전북특별자치도,완주군,구이면,항가리 86-1,35.7209104,127.1186562
군산미장초등학교,초등학교,전북특별자치도,군산시,미장동,500,35.96569908,126.7275065
서정초등학교,초등학교,충청남도,당진시,신평면,거산리 40,36.88036049,126.7553747
서울금나래초등학교,초등학교,서울특별시,금천구,독산동,1153,37.45823,126.896242
샛별초등학교,초등학교,충청북도,청주시,서원구,산남동 1095,36.60887789,127.4716701
함박초등학교,초등학교,경기도,용인시,처인구,역북동 737,37.23373509,127.1841126
주천초등학교,초등학교,전북특별자치도,진안군,주천면,주양리 466,35.9764169,127.4262607
목포유달초등학교,초등학교,전라남도,목포시,유달동,8,34.78528417,126.379525
거제양정초등학교,초등학교,경상남도,거제시,양정동,91-4,34.87173985,128.651231
오천초등학교삽시분교장,초등학교,충청남도,보령시,오천면,삽시도리 21-1,36.3500578,126.3584592
논산부창초등학교,초등학교,충청남도,논산시,부창동,31,36.20007522,127.0848934
전주새연초등학교,초등학교,전북특별자치도,전주시,완산구,효자동2가 1314-5,35.81149179,127.1002986
보성남초등학교,초등학교,전라남도,보성군,보성읍,주봉리 226,34.77008423,127.0784261
대전성룡초등학교,초등학교,대전광역시,서구,월평동,304,36.36182641,127.3735786
천동초등학교,초등학교,충청남도,천안시,동남구,동면 동산리 553,36.77813893,127.3489413
수성초등학교,초등학교,충청북도,청주시,청원구,내수읍 내수리 263-1,36.7192582,127.5267749
전주동신초등학교,초등학교,전북특별자치도,전주시,덕진구,우아동3가 743-149,35.85182009,127.1563738
송광초등학교,초등학교,전북특별자치도,완주군,소양면,대흥리 996-2,35.88560926,127.245242
동광초등학교,초등학교,경상남도,고성군,거류면,감서리 2,35.00877915,128.4005598
대구이현초등학교,초등학교,대구광역시,서구,평리동,1500,35.87348606,128.5503997
김천모암초등학교,초등학교,경상북도,김천시,모암동,89-61,36.12582704,128.1246519
천안청수초등학교,초등학교,충청남도,천안시,동남구,청수동 235,36.788943,127.1509943
홍성초등학교,초등학교,충청남도,홍성군,홍성읍,오관리 638,36.598586,126.6563579
천안새샘초등학교,초등학교,충청남도,천안시,동남구,신방동 1924,36.77099584,127.130981
용인대일초등학교,초등학교,경기도,용인시,수지구,죽전동 1247,37.32801071,127.1189891
산현초등학교,초등학교,경기도,시흥시,산현동,515,37.374771,126.8449948
용정초등학교,초등학교,충청남도,천안시,동남구,풍세면 용정리 671-1,36.74521565,127.1013919
남원대산초등학교,초등학교,전북특별자치도,남원시,대산면,운교리 178,35.43207083,127.3270162
관창초등학교,초등학교,충청남도,보령시,주교면,관창리 130-3,36.385388,126.5833631
효행초등학교,초등학교,경기도,화성시,봉담읍,와우리 592,37.21596526,126.968207
서울상천초등학교,초등학교,서울특별시,노원구,상계동,768,37.64628513,127.057889
다정초등학교,초등학교,세종특별자치시,다정동,338,,36.49386437,127.244199
시곡초등학교,초등학교,경기도,안산시,상록구,사동 1344-2,37.28905552,126.852452
덕성초등학교,초등학교,충청북도,청주시,청원구,율량동 1335,36.66746022,127.4841859
성남여수초등학교,초등학교,경기도,성남시,중원구,여수동 577,37.41945097,127.1330812
새롬초등학교,초등학교,세종특별자치시,새롬동,313,,36.48536217,127.249266
동성초등학교,초등학교,경상남도,사천시,정동면,고읍리 484-1,35.076204,128.0869426
백강초등학교,초등학교,충청남도,부여군,규암면,오수리 208,36.29607579,126.8910189
청풍초등학교,초등학교,충청북도,제천시,청풍면,물태리 144-3,36.99628126,128.1648122
칠봉초등학교,초등학교,경기도,양주시,고암동,121,37.83808604,127.070361
동탄중앙초등학교,초등학교,경기도,화성시,청계동,529,37.19928404,127.1112669
포은초등학교,초등학교,경상북도,영천시,야사동,34-1,35.98019503,128.9508541
바른초등학교,초등학교,세종특별자치시,연기면,산울리,산27,36.52911078,127.257277
임당초등학교,초등학교,경상북도,경산시,임당동,443-2,35.841579,128.7436191
서울가인초등학교,초등학교,서울특별시,도봉구,창동,224-20,37.6594678,127.0429509
서울고덕초등학교,초등학교,서울특별시,강동구,고덕동,158,37.56129361,127.1660799
성덕초등학교,초등학교,강원특별자치도,강릉시,입암동,625-1 번지,37.75644211,128.910547
소라초등학교,초등학교,전라남도,여수시,소라면,덕양리 1220,34.79614617,127.6307344
어울초등학교,초등학교,경기도,안성시,대덕면,신령리 821,37.01660034,127.2238791
여흥초등학교,초등학교,경기도,여주시,상동,108,37.29320528,127.6432887
경덕초등학교,초등학교,충청북도,청주시,흥덕구,가경동 1504,36.62107877,127.4378341
연화초등학교,초등학교,충청남도,아산시,배방읍,장재리 1434,36.78720115,127.0950563
의령초등학교,초등학교,경상남도,의령군,의령읍,중동리 246,35.32222111,128.2607757
월평초등학교,초등학교,울산광역시,남구,신정동,791-9,35.52977579,129.3121454
전주서일초등학교,초등학교,전북특별자치도,전주시,완산구,서신동 960-4,35.83624593,127.1147515
구미인덕초등학교,초등학교,경상북도,구미시,산동면,인덕리 1103,36.162009,128.437471
계룡초등학교,초등학교,경상남도,거제시,고현동,164,34.88110136,128.6249691
대남초등학교,초등학교,충청남도,보령시,대천동,158-2,36.35189113,126.5938495
천안불무초등학교,초등학교,충청남도,천안시,서북구,불당동 1501,36.81967353,127.1049114
동화초등학교,초등학교,제주특별자치도,제주시,화북일동,12-2,33.51852927,126.575757
연서초등학교,초등학교,세종특별자치시,연서면,신대리,33-1,36.58297946,127.2543503
녹명초등학교,초등학교,부산광역시,강서구,녹산동,228,35.114843,128.8863922
평택새빛초등학교,초등학교,경기도,평택시,칠원동,588,37.0250819,127.105114
순천봉화초등학교,초등학교,전라남도,순천시,조례동,1384,34.9566722,127.513939
신사초등학교,초등학교,충청남도,천안시,동남구,성남면 신사리 345,36.74254584,127.2379059
남강초등학교,초등학교,강원특별자치도,강릉시,포남동,1278-117번지,37.7670985,128.9146306
고아초등학교,초등학교,경상북도,구미시,고아읍,관심리 541,36.21239194,128.3287157
위례초등학교,초등학교,충청남도,천안시,동남구,북면 오곡리 360,36.82477941,127.2743564
부여초등학교,초등학교,충청남도,부여군,부여읍,쌍북리 477,36.28576814,126.9229518
천안업성초등학교,초등학교,충청남도,천안시,서북구,업성동 99-1,36.861389,127.141385
성환초등학교,초등학교,충청남도,천안시,서북구,성환읍 성환리 274-2,36.91804635,127.132418
풍무초등학교,초등학교,경기도,김포시,풍무동,136-10,37.60508712,126.7266135
천안가온초등학교,초등학교,충청남도,천안시,동남구,청당동 469,36.78544107,127.148761
용인한얼초등학교,초등학교,경기도,용인시,기흥구,구갈동 43-24,37.270879,127.1222004
신둔초등학교,초등학교,경기도,이천시,신둔면,수광리 262-1,37.31028246,127.4035285
영월초등학교,초등학교,강원특별자치도,영월군,영월읍,하송리 23-1 번지,37.18247488,128.4679901
반곡초등학교,초등학교,울산광역시,울주군,언양읍,반곡리 709,35.603276,129.141163
대전성모초등학교,초등학교,대전광역시,중구,대흥동,520-1,36.32246468,127.4182965
송삼초등학교,초등학교,경기도,여주시,가남읍,송림리 209-1,37.17646533,127.6339597
도천초등학교,초등학교,경상남도,창녕군,도천면,도천리 276,35.43470345,128.5173154
천안용암초등학교,초등학교,충청남도,천안시,서북구,쌍용동 1922,36.8037223,127.1177619
대전현암초등학교,초등학교,대전광역시,동구,삼성동,353-1,36.34214077,127.420392
구평초등학교,초등학교,경상북도,구미시,구평동,121-2,36.09113802,128.451961
양도초등학교,초등학교,경기도,김포시,풍무동,416-6,37.6029132,126.7204531
공주교동초등학교,초등학교,충청남도,공주시,교동,203,36.46024304,127.1169204
영주가흥초등학교,초등학교,경상북도,영주시,가흥동,1857,36.81376095,128.609314
곤명초등학교,초등학교,경상남도,사천시,곤명면,정곡리 848-1,35.13028337,127.9743022
천안수곡초등학교,초등학교,충청남도,천안시,서북구,쌍용동 440-27,36.79028464,127.1230967
망포초등학교,초등학교,경기도,수원시,영통구,망포동 750,37.24065005,127.0470226
예곡초등학교,초등학교,경상남도,함안군,칠원읍,예곡리 433,35.27671735,128.5329094
약대초등학교,초등학교,경기도,부천시,원미구,약대동 112,37.51360773,126.7727484
부명초등학교,초등학교,경기도,부천시,원미구,중동 1176-1,37.49782823,126.7652584
부천초등학교,초등학교,경기도,부천시,원미구,약대동 30,37.5141701,126.7648576
신방초등학교,초등학교,충청남도,천안시,서북구,성환읍 왕림리 94,36.92907818,127.0875873
다압초등학교,초등학교,전라남도,광양시,다압면,고사리 1106,35.12126772,127.6914758
대구한샘초등학교,초등학교,대구광역시,달서구,대천동,467,35.816984,128.5188133
오저초등학교,초등학교,강원특별자치도,삼척시,가곡면,오저리 94 번지,37.14662042,129.206674
운남초등학교,초등학교,광주광역시,광산구,운남동,769-6,35.17760447,126.8192848
석포초등학교,초등학교,부산광역시,남구,대연동,969-17,35.12656566,129.0918348
조남초등학교,초등학교,경기도,시흥시,조남동,701,37.37902709,126.8592671
화성신동초등학교,초등학교,경기도,화성시,동탄면,신리 산186-1,37.17490244,127.1310568
신광초등학교,초등학교,충청남도,아산시,배미동,174-2,36.78832566,126.9691452
목포옥암초등학교,초등학교,전라남도,목포시,옥암동,1270,34.81132458,126.4529571
집현초등학교,초등학교,경상남도,진주시,집현면,지내리 125,35.24215242,128.0927587
인천하늘초등학교,초등학교,인천광역시,중구,중산동,1880-3,37.497946,126.5579456
서울등촌초등학교,초등학교,서울특별시,강서구,등촌동,520-4,37.54761422,126.8579422
정남초등학교,초등학교,전북특별자치도,정읍시,정우면,대산리 68,35.62208315,126.8644279
서울명일초등학교,초등학교,서울특별시,강동구,암사동,418-18,37.5545536,127.1425912
온양권곡초등학교,초등학교,충청남도,아산시,권곡동,201-1,36.7906592,127.0140449
진산초등학교,초등학교,충청남도,금산군,진산면,읍내리 531,36.14364394,127.3683372
마전초등학교,초등학교,경상남도,거제시,장승포동,613,34.86000787,128.7203649
서울강솔초등학교,초등학교,서울특별시,강동구,강일동,694,37.56186962,127.1802671
홍북초등학교,초등학교,충청남도,홍성군,홍북읍,신경리 946,36.65193382,126.6852386
배곧해솔초등학교,초등학교,경기도,시흥시,정왕동,2560,37.36028995,126.7181156
관대초등학교,초등학교,충청남도,아산시,둔포면,산전리 322,36.8984738,127.0369043
천안아름초등학교,초등학교,충청남도,천안시,서북구,불당동 1574,36.813199,127.1023766
강릉초등학교,초등학교,강원특별자치도,강릉시,홍제동,38,37.75367806,128.887751
영북초등학교,초등학교,경기도,포천시,영북면,운천리 342-2,38.08986492,127.2758792
위천초등학교,초등학교,경상남도,거창군,위천면,강천리 100-2,35.75214471,127.8287509
인천부곡초등학교,초등학교,인천광역시,부평구,산곡동,148-19,37.50351243,126.707099
상북초등학교소호분교장,초등학교,울산광역시,울주군,상북면,소호리 376-3,35.67074567,129.0860696
성남서초등학교,초등학교,경기도,성남시,수정구,태평동 5090-1,37.44854378,127.129419
남산초등학교,초등학교,강원특별자치도,홍천군,홍천읍,연봉리 159,37.68258117,127.8784447
서울창동초등학교,초등학교,서울특별시,도봉구,창동,266,37.65536304,127.0448329
청명초등학교,초등학교,전북특별자치도,완주군,구이면,덕천리 196-1,35.7516826,127.125033
남양초등학교,초등학교,충청남도,청양군,남양면,구룡리 22,36.40133943,126.776955
방교초등학교,초등학교,경기도,화성시,송동,산49-5,37.17326405,127.1015231
서울금호초등학교,초등학교,서울특별시,성동구,금호동2가,511,37.55196497,127.0197434
옥곡초등학교,초등학교,경상북도,경산시,옥곡동,827,35.8149512,128.7325183
아산갈산초등학교,초등학교,충청남도,아산시,탕정면,갈산리 144,36.79387245,127.068606
서울성자초등학교,초등학교,서울특별시,광진구,자양동,662,37.53149357,127.0834083
의왕초등학교,초등학교,경기도,의왕시,오전동,27-5,37.36372368,126.968187
문혜초등학교,초등학교,강원특별자치도,철원군,갈말읍,문혜리 1100번지,38.18684432,127.3180704
신흥초등학교,초등학교,경상북도,포항시,남구,상도동 607-6,36.01299121,129.3535944
유촌초등학교,초등학교,강원특별자치도,화천군,간동면,유촌리 604 번지,38.05575042,127.7913201
광주서석초등학교,초등학교,광주광역시,동구,서석동,14-1,35.14755252,126.9255600085
김제초등학교,초등학교,전북특별자치도,김제시,요촌동,261-1,35.801753,126.887372
회암초등학교,초등학교,경기도,양주시,옥정동,870번지,37.83506,127.086937
화성반월초등학교,초등학교,경기도,화성시,반월동,947,37.22359053,127.059231
은현초등학교,초등학교,경기도,양주시,은현면,선암리 553-2,37.8631857,127.0242854
화원초등학교,초등학교,경기도,화성시,향남읍,하길리 1506,37.11170675,126.9190641
이서초등학교,초등학교,전북특별자치도,완주군,이서면,상개리 539,35.82001346,127.0248579
성남초등학교,초등학교,충청남도,천안시,동남구,성남면 신덕리 774,36.72744812,127.2510197
갑천초등학교,초등학교,강원특별자치도,횡성군,갑천면,매일리 705-1 번지,37.55755136,128.107661
인천화전초등학교,초등학교,인천광역시,계양구,작전동,140-4,37.528468,126.7315532
전주하가초등학교,초등학교,전북특별자치도,전주시,덕진구,덕진동2가 685,35.84380954,127.1069448
양산초등학교,초등학교,전라남도,나주시,왕곡면,양산리 103-5,34.97023065,126.7056739
도장초등학교,초등학교,충청남도,천안시,동남구,목천읍 도장리 246-1,36.74741778,127.1803506
의창초등학교,초등학교,경상남도,창원시,의창구,중동 789,35.25371006,128.629597
신평초등학교,초등학교,충청남도,당진시,신평면,금천리 450,36.88633871,126.7721767
대정초등학교,초등학교,제주특별자치도,서귀포시,대정읍,상모리 3864,33.22559249,126.2556877
중앙초등학교,초등학교,강원특별자치도,속초시,중앙동,509-3 번지,38.21065023,128.5845998
이리동산초등학교,초등학교,전북특별자치도,익산시,동산동,220,35.93185398,126.9639742
결성초등학교,초등학교,충청남도,홍성군,결성면,읍내리 458-1,36.52465416,126.5440628
천안미라초등학교,초등학교,충청남도,천안시,서북구,쌍용동 1231,36.80082475,127.1282411
반여초등학교,초등학교,부산광역시,해운대구,반여동,1600-12,35.20272895,129.1294703
남원초등학교,초등학교,전북특별자치도,남원시,금동,343-1,35.40242332,127.3746726
계남초등학교,초등학교,경기도,부천시,원미구,중동 1180,37.49897618,126.7721067
서울연광초등학교,초등학교,서울특별시,은평구,불광동,400-6,37.62364876,126.923909
서울명원초등학교,초등학교,서울특별시,강동구,명일동,39,37.55128785,127.1505002
교동초등학교,초등학교,강원특별자치도,강릉시,교동,310-1 번지,37.76730824,128.8935846
목천초등학교,초등학교,충청남도,천안시,동남구,목천읍 서리 1,36.78791236,127.2357226
대구남도초등학교,초등학교,대구광역시,남구,대명동,1709,35.84427387,128.5813642
대전문정초등학교,초등학교,대전광역시,서구,둔산동,1813,36.35037788,127.3962158
안덕초등학교,초등학교,제주특별자치도,서귀포시,안덕면,화순리 1290,33.25026576,126.3367729
무극초등학교,초등학교,충청북도,음성군,금왕읍,무극리 86,36.99174956,127.5988702
천안청룡초등학교,초등학교,충청남도,천안시,동남구,용곡동 584,36.78135876,127.1394952
우천초등학교,초등학교,강원특별자치도,횡성군,우천면,우항리 628 번지,37.46116506,128.0615769
소일초등학교,초등학교,경기도,부천시,소사구,소사본동 401-1,37.46920358,126.8025378
새뜸초등학교,초등학교,세종특별자치시,새롬동,573,,36.48549801,127.253377
서울성일초등학교,초등학교,서울특별시,강동구,성내동,531,37.52970924,127.1284083
안흥초등학교,초등학교,강원특별자치도,횡성군,안흥면,안흥리 89-1 번지,37.420728,128.1644918
