School_Name,School_Type,County,City,Town,Address,Latitude,Longitude
동삭중학교,중학교,경기도,평택시,칠원동,산62-1,37.01947742,127.105278
송산중학교,중학교,경기도,화성시,송산면,사강리 558-2,37.21535671,126.7306439
신정중학교,중학교,울산광역시,남구,옥동,163-6,35.54188841,129.2913335
영란여자중학교,중학교,서울특별시,중랑구,망우동,220,37.6031324,127.1053324
용남중학교,중학교,경상남도,사천시,용현면,선진리 67,35.044169,128.0643803
윤슬중학교,중학교,경기도,하남시,망월동,1045,37.563425,127.1815823
선일여자중학교,중학교,서울특별시,은평구,갈현동,240-1,37.62030421,126.9119931
광진중학교,중학교,서울특별시,광진구,자양동,693,37.53221959,127.0901621
상계제일중학교,중학교,서울특별시,노원구,중계동,132,37.6610756,127.0780785
하서중학교,중학교,전북특별자치도,부안군,하서면,석상리 378-1,35.71414156,126.6376014
해성중학교,중학교,경상남도,남해군,남면,평산리 271,34.77357644,127.8602782
고덕중학교,중학교,충청남도,예산군,고덕면,대천리 692,36.74449194,126.6987447
동의중학교,중학교,부산광역시,부산진구,전포동,12-1,35.16436585,129.070422
당산서중학교,중학교,서울특별시,영등포구,당산동5가,5,37.53248394,126.8988251
용전중학교,중학교,강원특별자치도,평창군,용평면,용전리 207-1 번지,37.60900531,128.4394004
왕궁중학교,중학교,전북특별자치도,익산시,왕궁면,흥암리 91-1,35.96712764,127.0909328
문산북중학교,중학교,경기도,파주시,문산읍,당동리 149,37.86299886,126.7757779
원덕중학교,중학교,강원특별자치도,삼척시,원덕읍,호산리 370 번지,37.178519,129.3315382
명서중학교,중학교,경상남도,창원시,의창구,명서동 28-1,35.25153733,128.6440578
학산중학교,중학교,전북특별자치도,정읍시,상동,84,35.56034415,126.8753952
대구북중학교,중학교,대구광역시,북구,복현동,219-1,35.8973669,128.6204404
삼광중학교,중학교,경기도,파주시,적성면,식현리 284,37.94557773,126.8855095
청명중학교,중학교,경기도,수원시,영통구,영통동 955-3,37.26185806,127.0781262
동변중학교,중학교,대구광역시,북구,동변동,695,35.91925722,128.6056093
청하중학교,중학교,전북특별자치도,김제시,청하면,관상리 471-2,35.88191902,126.8514878
수완중학교,중학교,광주광역시,광산구,수완동,1495,35.18686035,126.8277241
대평중학교,중학교,경기도,수원시,장안구,정자동 871-1,37.29743078,126.9898634
수현중학교,중학교,경기도,화성시,봉담읍,수영리 691,37.226381,126.950823
덕문중학교,중학교,부산광역시,강서구,성북동,407-2,35.0515106,128.8306934
하남중학교,중학교,광주광역시,광산구,월곡동,541,35.16740467,126.8050612
초연중학교,중학교,부산광역시,부산진구,초읍동,50-1,35.179553,129.0449128
안산중학교,중학교,전라남도,여수시,안산동,714,34.7553989,127.6524025
광주진흥중학교,중학교,광주광역시,광산구,신창동,638-5,35.19643601,126.8416886
대전봉명중학교,중학교,대전광역시,유성구,봉명동,1022,36.34964791,127.344931
고북중학교,중학교,충청남도,서산시,고북면,가구리 624-27,36.66963853,126.5340292
남원한빛중학교,중학교,전북특별자치도,남원시,월락동,428,35.42390146,127.402738
천왕중학교,중학교,서울특별시,구로구,천왕동,273-1,37.48265442,126.8373336
수송중학교,중학교,서울특별시,강북구,번동,456-1,37.63680065,127.0339176
석보중학교,중학교,경상북도,영양군,석보면,원리리 142-1,36.55265804,129.135533
서연중학교,중학교,경기도,화성시,장지동,115-1,37.16088657,127.110215
고성동중학교,중학교,경상남도,고성군,거류면,당동리 235,34.987736,128.4012968
동진여자중학교,중학교,경상남도,창원시,진해구,풍호동 740-1,35.142582,128.703942
별내중학교,중학교,경기도,남양주시,별내면,청학리 421,37.71101831,127.112746
전주성심여자중학교,중학교,전북특별자치도,전주시,완산구,교동 280,35.81195132,127.150661
재송중학교,중학교,부산광역시,해운대구,재송동,1033-1,35.19316189,129.128547
계림중학교,중학교,경상북도,경주시,황성동,469-8,35.86411253,129.2141461
광주체육중학교,중학교,광주광역시,북구,운암동,184,35.18250305,126.8794162
고흥중학교,중학교,전라남도,고흥군,고흥읍,남계리 238,34.61480957,127.2890618
중앙기독중학교,중학교,경기도,수원시,영통구,원천동 134,37.27533477,127.0576904
단구중학교,중학교,강원특별자치도,원주시,단구동,1675번지,37.32082488,127.9568666
율전중학교,중학교,경기도,수원시,장안구,율전동 168-41,37.30336795,126.9663526
과천문원중학교,중학교,경기도,과천시,별양동,40,37.42339944,126.9952942
오산원일중학교,중학교,경기도,오산시,원동,360-8,37.13977634,127.0726758
줄포중학교,중학교,전북특별자치도,부안군,줄포면,줄포리 272,35.59248737,126.676313
마령중학교,중학교,전북특별자치도,진안군,마령면,평지리 580-4,35.73289992,127.3716574
순성중학교,중학교,충청남도,당진시,순성면,봉소리 483-1,36.85241021,126.706178
고흥풍양중학교,중학교,전라남도,고흥군,풍양면,율치리 920-1,34.57000635,127.2520243
성지여자중학교,중학교,경상남도,창원시,마산합포구,완월동 206-1,35.197937,128.5598321
안양부흥중학교,중학교,경기도,안양시,동안구,비산동 1102-1,37.39408695,126.9454579
장위중학교,중학교,서울특별시,성북구,장위동,231-623,37.61129251,127.0408412
대전신일중학교,중학교,대전광역시,중구,부사동,376-10,36.30917839,127.4345257
대천서중학교,중학교,충청남도,보령시,신흑동,824,36.31849307,126.5141199
창선중학교,중학교,경상남도,남해군,창선면,상죽리 115,34.85749552,128.0122318
소하중학교,중학교,경기도,광명시,소하동,1329,37.44819692,126.887415
금성중학교,중학교,전북특별자치도,김제시,신풍동,144-1,35.7980177,126.8988054
부천동여자중학교,중학교,경기도,부천시,소사구,괴안동 171-15,37.48077502,126.8102137
노형중학교,중학교,제주특별자치도,제주시,노형동,3812,33.47966933,126.4758285
삼정중학교,중학교,서울특별시,강서구,방화동,856,37.5814869,126.8106015
상하중학교,중학교,경기도,용인시,기흥구,상하동 672,37.261597,127.1356759
경산여자중학교,중학교,경상북도,경산시,옥곡동,7,35.8177642,128.7299454
남한중학교,중학교,경기도,하남시,신장동,367-5,37.54274227,127.2092757
명지중학교,중학교,서울특별시,서대문구,홍은동,323-9,37.58491135,126.9270902
원미중학교,중학교,경기도,부천시,원미구,원미동 13,37.499273,126.7944904
성남중학교,중학교,서울특별시,동작구,대방동,375-1,37.50528157,126.9266153
온산중학교,중학교,울산광역시,울주군,온산읍,덕신리 71-1,35.43958116,129.3177428
수원원일중학교,중학교,경기도,수원시,영통구,매탄동 1229-10,37.26539571,127.053545
망미중학교,중학교,부산광역시,수영구,망미동,952-2,35.17566242,129.0985872
광장중학교,중학교,서울특별시,광진구,광장동,394-5,37.54717752,127.1019276
언남중학교,중학교,서울특별시,서초구,양재동,310,37.47240137,127.044281
화천중학교,중학교,강원특별자치도,화천군,하남면,위라리 502번지,38.09694119,127.7082684
풍각중학교,중학교,경상북도,청도군,풍각면,송서리 553-6,35.64122493,128.6207782
칠성중학교,중학교,경상남도,함안군,칠서면,용성리 22-22,35.38841766,128.5028395
산곡남중학교,중학교,인천광역시,부평구,산곡동,261-4,37.50013864,126.707396
인천재능중학교,중학교,인천광역시,동구,송림동,37-382,37.47553313,126.6504734
등원중학교,중학교,서울특별시,강서구,등촌동,707-4,37.55971763,126.8516806
강경중학교,중학교,충청남도,논산시,강경읍,채산리 511,36.1484243,127.0083211
청주남중학교,중학교,충청북도,청주시,서원구,수곡동 124-3,36.61442695,127.4842559
대전관저중학교,중학교,대전광역시,서구,관저동,993,36.30572428,127.3396966
경구중학교,중학교,경상북도,구미시,봉곡동,279,36.14854107,128.307609
흥덕중학교,중학교,전북특별자치도,고창군,흥덕면,흥덕리 436,35.52331092,126.7015304
성지송학중학교,중학교,전라남도,영광군,군서면,송학리 219-1,35.27183641,126.459325
무안청계중학교,중학교,전라남도,무안군,청계면,도림리 542,34.91547999,126.4297122
기안중학교,중학교,경기도,화성시,기안동,365,37.22434165,126.9753192
용하중학교,중학교,강원특별자치도,양구군,국토정중앙면,용하리 406,38.10953368,128.0360735
전일중학교,중학교,전북특별자치도,전주시,덕진구,인후동2가 39-16,35.83829946,127.144964
마산삼진중학교,중학교,경상남도,창원시,마산합포구,진동면 진동리 241-1,35.11430894,128.4882202
금호중학교,중학교,경상북도,영천시,금호읍,교대리 172-1,35.93238187,128.8736677
보덕중학교,중학교,충청북도,보은군,탄부면,하장리 27-1,36.436294,127.8049905
대명중학교,중학교,서울특별시,강남구,대치동,952,37.50633641,127.0609849
약사중학교,중학교,울산광역시,중구,약사동,571-1,35.57095263,129.3390424
문경여자중학교,중학교,경상북도,문경시,모전동,513,36.5956739,128.1898857
안덕중학교,중학교,제주특별자치도,서귀포시,안덕면,화순리 296,33.24892777,126.3374515
대천중학교,중학교,충청남도,보령시,명천동,430-4,36.3423924,126.6005643
영통중학교,중학교,경기도,수원시,영통구,영통동 964-2,37.2536188,127.0637499
제천중학교,중학교,충청북도,제천시,서부동,251,37.13942849,128.2043508
포항이동중학교,중학교,경상북도,포항시,남구,이동 664,36.03035784,129.340069
전북동화중학교,중학교,전북특별자치도,정읍시,태인면,태창리 217-2,35.65059282,126.9374917
부원여자중학교,중학교,인천광역시,부평구,부평동,70-128,37.49329275,126.7170969
영남중학교,중학교,대구광역시,달서구,상인동,70,35.82076999,128.5363043
안동중학교,중학교,경상북도,안동시,태화동,255,36.56465434,128.711948
화동중학교,중학교,경상북도,상주시,화동면,이소리 323,36.3884768,127.9587288
무을중학교,중학교,경상북도,구미시,무을면,무등리 327,36.25877943,128.1891946
푸른중학교,중학교,경기도,화성시,능동,1135,37.20235319,127.056597
노일중학교,중학교,서울특별시,노원구,상계동,1044,37.67260103,127.0535508
청솔중학교,중학교,경기도,성남시,분당구,금곡동 124,37.35647367,127.1102747
충렬중학교,중학교,부산광역시,동래구,명장동,149-9,35.20295251,129.1084027
명일중학교,중학교,서울특별시,강동구,고덕동,489,37.55759545,127.1472905
남주중학교,중학교,제주특별자치도,서귀포시,동홍동,1907,33.27652166,126.5649677
추자중학교,중학교,제주특별자치도,제주시,추자면,신양리 333,33.94580566,126.3253151
봉평중학교,중학교,강원특별자치도,평창군,봉평면,창동리 332번지,37.61770857,128.3813508
영락중학교,중학교,서울특별시,은평구,응암동,226-13,37.5969603,126.925133
개운중학교,중학교,경상남도,양산시,삼호동,747,35.41239092,129.1699843
전주신흥중학교,중학교,전북특별자치도,전주시,완산구,중화산동1가 188,35.81541013,127.1362767
대평중학교,중학교,대구광역시,서구,평리동,730-1,35.88026893,128.5623308
호계중학교,중학교,경기도,안양시,동안구,호계동 315-5,37.37834907,126.9517363
고운중학교,중학교,세종특별자치시,고운동,1710,,36.50533931,127.2377219
만경여자중학교,중학교,전북특별자치도,김제시,만경읍,만경리 404-2,35.85368921,126.8147776
해남제일중학교,중학교,전라남도,해남군,해남읍,구교리 273,34.57655772,126.5965165
강서중학교,중학교,강원특별자치도,춘천시,서면,금산리 592 번지,37.90710564,127.7011928
임원중학교,중학교,강원특별자치도,삼척시,원덕읍,임원리 921,37.24083403,129.3364043
연초중학교,중학교,경상남도,거제시,연초면,죽토리 724,34.91287432,128.6590176
전주해성중학교,중학교,전북특별자치도,전주시,완산구,삼천동2가 555,35.78676751,127.1008413
귀인중학교,중학교,경기도,안양시,동안구,평촌동 914,37.38403061,126.9633897
상남중학교,중학교,강원특별자치도,인제군,상남면,1리 2반 153번지,37.872462,128.256762
대청중학교,중학교,인천광역시,옹진군,대청면,대청리 1143-2,37.8325852,124.6939792
신창중학교,중학교,서울특별시,노원구,월계동,805-5,37.6285588,127.0474776
수원제일중학교,중학교,경기도,수원시,팔달구,화서동 5,37.28713514,127.0008026
조암중학교,중학교,대구광역시,달서구,월성동,1150-1,35.8232027,128.5240795
경원중학교,중학교,경상남도,창원시,성산구,중앙동 113,35.22548083,128.6632959
안심중학교,중학교,대구광역시,동구,서호동,121,35.86674984,128.7092322
풍납중학교,중학교,서울특별시,송파구,풍납동,390,37.525365,127.1156283
대전대신중학교,중학교,대전광역시,서구,복수동,283-63,36.30895881,127.3800492
태릉중학교,중학교,서울특별시,중랑구,묵동,121-278,37.61253191,127.0834356
반안중학교,중학교,부산광역시,해운대구,반여동,1164-4,35.20337703,129.112395
전주온고을중학교,중학교,전북특별자치도,전주시,덕진구,인후동1가 117,35.829151,127.1654968
구룡중학교,중학교,서울특별시,강남구,개포동,650,37.48615258,127.056121
삼례중학교,중학교,전북특별자치도,완주군,삼례읍,삼례리 1691-7,35.91106842,127.078716
부산개성중학교,중학교,부산광역시,부산진구,가야동,459-45,35.14694899,129.0328751
금산중학교,중학교,충청남도,금산군,금산읍,중도리 166,36.10630313,127.4943581
대전내동중학교,중학교,대전광역시,서구,변동,254-440,36.33228389,127.3702487
청주중학교,중학교,충청북도,청주시,상당구,영동 8,36.64295204,127.4859557
성일중학교,중학교,서울특별시,동대문구,제기동,271-41,37.58185023,127.033829
현대중학교,중학교,울산광역시,동구,서부동,238-21,35.52408034,129.423179
고려대학교사범대학부속중학교,중학교,서울특별시,성북구,정릉동,660,37.60783857,127.0028302
충남여자중학교,중학교,대전광역시,중구,목동,126,36.33163973,127.411631
연천중학교,중학교,부산광역시,연제구,연산동,272,35.18405315,129.1020301
전주중앙중학교,중학교,전북특별자치도,전주시,덕진구,진북동 301-19,35.82800762,127.1380542
성내중학교,중학교,전북특별자치도,고창군,성내면,신성리 100-1,35.54309223,126.7444702
순창여자중학교,중학교,전북특별자치도,순창군,순창읍,순화리 514-2,35.37840957,127.1339636
전주우전중학교,중학교,전북특별자치도,전주시,완산구,효자동2가 188,35.80597309,127.1073907
원당중학교,중학교,인천광역시,서구,원당동,852-2,37.59640974,126.7033113
감정중학교,중학교,경기도,김포시,감정동,595,37.62110744,126.7009004
남대문중학교,중학교,서울특별시,성북구,장위동,126,37.61865113,127.0551517
목포영화중학교,중학교,전라남도,목포시,상동,525-9,34.80736557,126.4108458
산격중학교,중학교,대구광역시,북구,산격동,500-136,35.90230254,128.6087049
다운중학교,중학교,울산광역시,중구,다운동,676-1,35.56786292,129.2701094
항도중학교,중학교,부산광역시,부산진구,전포동,175-8,35.16152979,129.0670152
일신중학교,중학교,광주광역시,북구,일곡동,853-1,35.21152511,126.893691
원곡중학교,중학교,경기도,안산시,단원구,원곡동 936-1,37.33133132,126.8017354
안산중학교,중학교,경기도,안산시,상록구,장상동 10,37.36094704,126.8741442
법성중학교,중학교,전라남도,영광군,법성면,대덕리 543,35.35826749,126.4560099727
대전법동중학교,중학교,대전광역시,대덕구,법동,196-1,36.36652684,127.4335276
이인중학교,중학교,충청남도,공주시,이인면,이인리 122,36.35940783,127.063905
광주충장중학교,중학교,광주광역시,동구,산수동,552-6,35.15673578,126.9285933
목포옥암중학교,중학교,전라남도,목포시,옥암동,1271,34.81033767,126.4529022
중동중학교,중학교,서울특별시,강남구,일원동,692,37.48851679,127.0786121
남지여자중학교,중학교,경상남도,창녕군,남지읍,마산리 894-6,35.38974539,128.4687749
가덕중학교,중학교,충청북도,청주시,상당구,가덕면 수곡리 255,36.5779265,127.5784827
부산서중학교,중학교,부산광역시,동구,수정동,1048-689,35.12549303,129.0363578
웅촌중학교,중학교,울산광역시,울주군,웅촌면,곡천리 295-1,35.462485,129.2087306
진선여자중학교,중학교,서울특별시,강남구,역삼동,713,37.502323,127.0482866
대자중학교,중학교,광주광역시,서구,동천동,649,35.16908898,126.8675218
섬강중학교,중학교,강원특별자치도,원주시,지정면,가곡리 가곡리 461-2,37.37687867,127.8807396
장기중학교,중학교,세종특별자치시,장군면,하봉리,37-1,36.4938836,127.2017261
대구동부중학교,중학교,대구광역시,수성구,만촌동,645-1,35.872516,128.6442074
백석중학교,중학교,서울특별시,강서구,등촌동,520-5,37.54829091,126.8589539
원통중학교,중학교,강원특별자치도,인제군,북면,원통리 398-1 번지,38.12747115,128.2129813
진안여자중학교,중학교,전북특별자치도,진안군,진안읍,군상리 1066,35.80154854,127.4213457
지사중학교,중학교,부산광역시,강서구,지사동,1183-2,35.15217997,128.8351469
대천리중학교,중학교,부산광역시,북구,화명동,509,35.24235441,129.021697
화곡중학교,중학교,서울특별시,강서구,내발산동,715,37.5484056,126.8326573
송동중학교,중학교,전북특별자치도,남원시,송동면,신평리 48-3,35.36398527,127.3426621
범어중학교,중학교,경상남도,양산시,물금읍,범어리 2677-1,35.33187736,129.0099715
동해중학교,중학교,강원특별자치도,동해시,발한동,537-3 번지,37.54341476,129.097066
산남중학교,중학교,경기도,수원시,영통구,매탄동 1216,37.26912854,127.0513148
대구가톨릭대학교사범대학부속무학중학교,중학교,경상북도,경산시,하양읍,도리리 76,35.92002869,128.8159912
양영중학교,중학교,경기도,성남시,분당구,서현동 293,37.37652556,127.1359747
동도중학교,중학교,대구광역시,수성구,범어동,336,35.84943264,128.6396851
치평중학교,중학교,광주광역시,서구,쌍촌동,472,35.14468809,126.859102
백운중학교,중학교,전북특별자치도,진안군,백운면,백암리 631,35.68898827,127.3975578
대전괴정중학교,중학교,대전광역시,서구,괴정동,120,36.34040306,127.3788431
서귀포여자중학교,중학교,제주특별자치도,서귀포시,서홍동,1326,33.25584018,126.5465121
부인중학교,중학교,경기도,부천시,원미구,상동 398,37.49055345,126.7486718
숙지중학교,중학교,경기도,수원시,팔달구,화서동 652,37.28243119,126.9922207
중문중학교,중학교,제주특별자치도,서귀포시,중문동,1935,33.25097421,126.429445
대원중학교,중학교,경기도,성남시,중원구,금광동 2422,37.44763955,127.1725632
청웅중학교,중학교,전북특별자치도,임실군,청웅면,구고리 1060-1,35.56942024,127.1982913
둔덕중학교,중학교,경상남도,거제시,둔덕면,하둔리 407-2,34.83967678,128.505806
이천경남중학교,중학교,경기도,이천시,설성면,금당리 175,37.13607492,127.5188855
여수삼일중학교,중학교,전라남도,여수시,소라면,죽림리 1126,34.763658,127.6407695
창촌중학교,중학교,강원특별자치도,춘천시,남산면,강촌리 331 번지,37.80668519,127.6350181
응곡중학교,중학교,경기도,시흥시,장곡동,386-7,37.38077945,126.7832788
진남여자중학교,중학교,전라남도,여수시,미평동,328,34.7695745,127.7067839
함양중학교,중학교,경상남도,함양군,함양읍,교산리 217,35.52544442,127.7310521
울산제일중학교,중학교,울산광역시,중구,태화동,871,35.55487147,129.2848051
유구중학교,중학교,충청남도,공주시,유구읍,석남리 359,36.54974089,126.9483435
나주금천중학교,중학교,전라남도,나주시,빛가람동,315,35.01469441,126.797563
동강중학교,중학교,충청남도,서천군,기산면,두북리 25,36.07188978,126.7491652
대방중학교,중학교,서울특별시,동작구,신대방동,492-200,37.49543678,126.9130162
임실동중학교,중학교,전북특별자치도,임실군,임실읍,이도리 751,35.61456761,127.2788369
천안오성중학교,중학교,충청남도,천안시,서북구,두정동 2009,36.83617123,127.1291473
웅천중학교,중학교,경상남도,창원시,진해구,남문동 1213-14,35.10245311,128.7546083
마곡중학교,중학교,서울특별시,강서구,마곡동,731-73,37.567907,126.8214009
웅포중학교,중학교,전북특별자치도,익산시,웅포면,고창리 190,36.08871987,126.8852374
복수중학교,중학교,충청남도,금산군,복수면,수영리 240-1,36.18127321,127.3875622
대전지족중학교,중학교,대전광역시,유성구,지족동,879,36.37793595,127.3208044
와룡중학교,중학교,대구광역시,달서구,이곡동,1189-1,35.85830017,128.5020267
화순제일중학교,중학교,전라남도,화순군,화순읍,대리 130,35.0548525,126.9747483
임곡중학교,중학교,광주광역시,광산구,임곡동,783-1,35.22062838,126.7419508
상서중학교,중학교,대구광역시,달서구,성당동,670-31,35.84643612,128.5498704
인주중학교,중학교,충청남도,아산시,인주면,밀두리 644,36.867281922,126.8933977281
안좌중학교,중학교,전라남도,신안군,안좌면,창마리 290,34.74424551,126.1275449
사당중학교,중학교,서울특별시,동작구,사당동,209-16,37.48776119,126.9685407
효정중학교,중학교,울산광역시,북구,양정동,222,35.55923755,129.3787986
동성고등공민학교,중학교,경기도,하남시,광암동,323,37.512391,127.1723389
백운중학교,중학교,충청북도,제천시,백운면,평동리 570,37.14280559,128.0168918
화도중학교,중학교,경기도,화성시,마도면,석교리 212,37.20491217,126.7752047
화산중학교,중학교,경상북도,영천시,화산면,유성리 1360-1,36.01997426,128.8488845
군산진포중학교,중학교,전북특별자치도,군산시,수송동,61-10,35.97243982,126.7220784
모락중학교,중학교,경기도,의왕시,오전동,11-4,37.3680803,126.9677165
남강중학교,중학교,서울특별시,관악구,신림동,627-1,37.47137567,126.9249091
경희여자중학교,중학교,서울특별시,동대문구,회기동,1-5,37.59394914,127.054891
어모중학교,중학교,경상북도,김천시,어모면,동좌리 519,36.20138852,128.1090763
계룡중학교,중학교,충청남도,계룡시,금암동,75-1,36.26755868,127.2551156
태성중학교,중학교,경기도,용인시,처인구,남동 28,37.22892007,127.2088324
동백중학교,중학교,부산광역시,해운대구,중동,750-11,35.16584538,129.1743447
양지중학교,중학교,세종특별자치시,도담동,896,,36.50873217,127.2684692
부여여자중학교,중학교,충청남도,부여군,부여읍,쌍북리 209,36.28746065,126.9244869
송면중학교,중학교,충청북도,괴산군,청천면,이평리 191,36.65954414,127.8736127
귀래중학교,중학교,강원특별자치도,원주시,귀래면,운남리 1136 번지,37.17136117,127.8849727
광운중학교,중학교,서울특별시,노원구,월계동,500,37.61923977,127.0565452
모라중학교,중학교,부산광역시,사상구,모라동,1348,35.1906712,128.992438
운중중학교,중학교,경기도,성남시,분당구,운중동 950,37.39124417,127.0736017
기성중학교,중학교,대전광역시,서구,흑석동,282-4,36.25111009,127.3411542
장안여자중학교,중학교,경기도,화성시,장안면,사곡리 산49-2,37.07765669,126.8163354
영덕중학교,중학교,경기도,수원시,영통구,영통동 957-3,37.25855295,127.072890035
쌍룡중학교,중학교,강원특별자치도,영월군,한반도면,888 번지,37.17789678,128.3164053
가원중학교,중학교,서울특별시,송파구,가락동,106-3,37.49099949,127.1231711
장평중학교,중학교,부산광역시,사하구,감천동,567-9,35.09396796,128.9944685
신일중학교,중학교,서울특별시,강북구,미아동,193-1,37.62796722,127.028427
사천중학교,중학교,강원특별자치도,강릉시,사천면,석교리 234 번지,37.82832184,128.8454797
다사중학교,중학교,대구광역시,달성군,다사읍,매곡리 729,35.86255586,128.4555466
귀일중학교,중학교,제주특별자치도,제주시,애월읍,하귀2리 1276,33.47900072,126.4052261
보성중학교,중학교,전라남도,보성군,보성읍,옥평리 805,34.76481313,127.0909425
오창중학교,중학교,충청북도,청주시,청원구,오창읍 창리 151-4,36.73519455,127.4613997
우석중학교,중학교,강원특별자치도,춘천시,석사동,723,37.86636438,127.755251
동백중학교,중학교,경기도,용인시,기흥구,동백동 578,37.28558222,127.1589105
빛가람중학교,중학교,전라남도,나주시,빛가람동,625,35.00863779,126.786368
수곡중학교,중학교,충청북도,청주시,서원구,수곡동 1003,36.61430614,127.474159
청풍중학교,중학교,충청북도,제천시,청풍면,물태리 144-1,36.99628126,128.1648122
명륜여자중학교,중학교,경기도,안성시,낙원동,609-1,37.00503274,127.2751069
보은여자중학교,중학교,충청북도,보은군,보은읍,교사리 174-2,36.4947201267,127.7161032825
광성중학교,중학교,서울특별시,마포구,신수동,91-20,37.54869756,126.9359696
추부중학교,중학교,충청남도,금산군,추부면,마전리 407,36.19272749,127.4685019
세화중학교,중학교,제주특별자치도,제주시,구좌읍,세화리 1198,33.52155716,126.8530677
군산제일중학교,중학교,전북특별자치도,군산시,조촌동,84,35.97273147,126.7490296
보람중학교,중학교,세종특별자치시,보람동,685,,36.477583,127.29313
아영중학교,중학교,전북특별자치도,남원시,아영면,청계리 103,35.50702807,127.6098924
진주남중학교,중학교,경상남도,진주시,칠암동,384,35.181018,128.090492
청량중학교,중학교,서울특별시,동대문구,청량리동,14,37.58821921,127.0506226
예람중학교,중학교,강원특별자치도,동해시,단봉동,1-1 번지,37.48104844,129.1240127
대전도마중학교,중학교,대전광역시,서구,도마동,111-3,36.31917326,127.3723111
오성중학교,중학교,대구광역시,수성구,만촌동,1070,35.85447266,128.6447837
완도중학교,중학교,전라남도,완도군,완도읍,군내리 943,34.308886,126.751084
일동중학교,중학교,경기도,포천시,일동면,기산리 96-2,37.96123182,127.315232
공음중학교,중학교,전북특별자치도,고창군,공음면,칠암리 570-1,35.3791647,126.5146986
전주아중중학교,중학교,전북특별자치도,전주시,덕진구,우아동2가 888-1,35.83248496,127.1703815
봉의중학교,중학교,강원특별자치도,춘천시,후평동,498-120번지,37.87743853,127.7441016
팔렬중학교,중학교,강원특별자치도,홍천군,내촌면,물걸리 252번지,37.78372576,128.151705
용강중학교,중학교,서울특별시,용산구,이촌동,301-78,37.52157693,126.9754853
남원주중학교,중학교,강원특별자치도,원주시,단구동,1565-1 번지,37.32289526,127.945122
안동여자중학교,중학교,경상북도,안동시,법상동,1,36.57298365,128.7275685
모동중학교,중학교,부산광역시,사상구,모라동,75-12,35.18496213,129.0030872
한내여자중학교,중학교,충청남도,보령시,동대동,4-1,36.3496648,126.6237225
한산중학교,중학교,충청남도,서천군,한산면,성외리 198,36.09242718,126.8041285
문수중학교,중학교,울산광역시,남구,무거동,488-17,35.53837124,129.2572996
별망중학교,중학교,경기도,안산시,단원구,초지동 739-2,37.30449617,126.8125395
계화중학교,중학교,전북특별자치도,부안군,계화면,창북리 783,35.75980648,126.6949525
옥포중학교,중학교,경상남도,거제시,옥포동,781-2,34.89573315,128.6981136
생림중학교,중학교,경상남도,김해시,생림면,생철리 316-5,35.353465,128.8502498
칠보중학교,중학교,전북특별자치도,정읍시,칠보면,와우리 696,35.61302799,126.9933595
성보중학교,중학교,서울특별시,관악구,신림동,1690,37.48072837,126.9209573
신엄중학교,중학교,제주특별자치도,제주시,애월읍,신엄리 1247,33.47270585,126.3684672
웅상중학교,중학교,경상남도,양산시,평산동,297-3,35.37645026,129.1439927
간동중학교,중학교,강원특별자치도,화천군,간동면,유촌리 608-1,38.056341,127.7915913
옥정중학교,중학교,경기도,양주시,옥정동,산 100-7,37.82204162,127.0884206
장원중학교,중학교,서울특별시,중구,신당동,432-35,37.55396452,127.0060429
과천중학교,중학교,경기도,과천시,중앙동,12,37.433149,126.9893133
이의중학교,중학교,경기도,수원시,영통구,하동 981,37.2913276,127.0707668
중평중학교,중학교,서울특별시,노원구,하계동,271-2,37.63697638,127.062393
충주중학교,중학교,충청북도,충주시,호암동,192-1,36.95812516,127.9386753
매원중학교,중학교,경기도,수원시,영통구,매탄동 812,37.26661639,127.0452492
적상중학교,중학교,전북특별자치도,무주군,적상면,사산리 1210-1,35.93509921,127.6565828
김해삼계중학교,중학교,경상남도,김해시,삼계동,1425,35.26651465,128.8642383
대호중학교,중학교,경기도,오산시,궐동,617,37.16220081,127.0568708
어유중학교,중학교,경기도,파주시,적성면,어유지리 306,37.99392706,126.9882777
방이중학교,중학교,서울특별시,송파구,방이동,53,37.51501058,127.1132445
진평중학교,중학교,경상북도,구미시,진평동,178,36.09504481,128.4218139
묘산중학교,중학교,경상남도,합천군,묘산면,산제리 10,35.66049728,128.1135315
제천동중학교,중학교,충청북도,제천시,신백동,21,37.132634,128.2346597
황산중학교,중학교,전라남도,해남군,황산면,우항리 16-1,34.58080637,126.4473618
용인신촌중학교,중학교,경기도,용인시,기흥구,보정동 1268,37.31614242,127.1132682
감포중학교,중학교,경상북도,경주시,감포읍,오류리 478-2,35.81078851,129.5061535
대전용전중학교,중학교,대전광역시,대덕구,중리동,234-7,36.35658849,127.425228
인천서창중학교,중학교,인천광역시,남동구,서창동,543-7,37.43371946,126.7498088
다율중학교,중학교,경기도,파주시,다율동,1010,37.738582,126.728065
숙명여자중학교,중학교,서울특별시,강남구,도곡동,91,37.49147536,127.0526126
장안중학교,중학교,부산광역시,기장군,장안읍,좌천리 323,35.31450466,129.2407453
성복중학교,중학교,경기도,용인시,수지구,성복동 104-2,37.31974732,127.0764604
장흥장평중학교,중학교,전라남도,장흥군,장평면,용강리 52,34.77411141,126.9734838
화성세정중학교,중학교,경기도,화성시,동탄면,산척동 741,37.167167,127.124759
