County,City,Town,Address,Park_Name,Park_Type,Latitude,Longitude
대구광역시,동구,신암동,678-1,신암2소공원,소공원,35.89070196,128.6253178
대구광역시,동구,신암동,662,신암3소공원,소공원,35.889739,128.618409
대구광역시,동구,각산동,1177-1,각산1공원,소공원,35.87450223,128.7153795
대구광역시,동구,율암동,408,근린공원,근린공원,35.873979,128.701243
대구광역시,동구,율하동,33-2,소공원,소공원,35.873802,128.697432
대구광역시,동구,율하동,813-7,공원(율하첨단),문화공원,35.8640470959,128.6834228092
대구광역시,동구,신천동,353-7,어린이공원,어린이공원,35.869117,128.630518
대구광역시,동구,율암동,1157-49,어린이공원,어린이공원,35.874214757,128.709530894
대구광역시,동구,지묘동,1331,매암공원,소공원,35.94678749,128.6286585
대구광역시,동구,지묘동,1315,계동공원,소공원,35.94832495,128.6276103
대구광역시,동구,효목동,54-71,효목1동 소공원,소공원,35.883472,128.637864
대구광역시,동구,신암동,669,신암 어린이공원,어린이공원,35.888582,128.619098
대구광역시,동구,효목동,127-3,어린이공원,어린이공원,35.882458,128.640337
대구광역시,동구,신천동,656-45,신천어린이공원,어린이공원,35.869801,128.616803
대구광역시,동구,신암동,1796,신암1가로공원,기타,35.887953,128.625606
대구광역시,동구,효목동,68-5,효목1동 가로공원1,기타,35.886085,128.6380025
대구광역시,동구,효목동,120-1,효목1동 가로공원2,기타,35.88483927,128.6405455
대구광역시,동구,신천동,520-2,신천가로공원,기타,35.874056,128.616592
대구광역시,동구,신암동,산27-1,국립신암선열공원,묘지공원,35.890628,128.631121
대구광역시,동구,효목동,118-32,가로공원,기타,35.885049,128.641136
대구광역시,동구,효목동,89-29,가로공원,기타,35.8853888,128.641794
대구광역시,동구,효목동,83-13,가로공원,기타,35.886987,128.6408038
대구광역시,동구,금강동,628,금강소공원,소공원,35.8632220359,128.7323332993
인천광역시,남동구,간석동,37-679,순박길공원,어린이공원,37.4664305,126.7159631
충청남도,논산시,노성면,교촌리 346-10,노성산 애향공원,문화공원,36.283598,127.127364
충청남도,논산시,벌곡면,신양리 산79,진달래공원,묘지공원,36.208528,127.296885
경상북도,구미시,상모동,196,중수공원,어린이공원,36.0886849424,128.3509646366
경상북도,구미시,상모동,348-5,해오름공원,어린이공원,36.0840691,128.3498615
경상북도,구미시,봉곡동,197,봉곡도서관공원,근린공원,36.1529157351,128.3076920724
경상북도,구미시,봉곡동,217-1,싸리골공원,어린이공원,36.1532782641,128.3156936228
경상북도,구미시,봉곡동,207-5,명지공원,어린이공원,36.1527663782,128.3124570774
경상북도,구미시,봉곡동,151-1,지성공원,어린이공원,36.1557877986,128.30764499
경상북도,구미시,봉곡동,237-1,솔밭공원,어린이공원,36.1523975,128.3094061
경상북도,구미시,봉곡동,425-6,관동공원,어린이공원,36.1467356541,128.3114803103
경상북도,구미시,봉곡동,249,동살공원,어린이공원,36.1518859594,128.3053451818
경상북도,구미시,봉곡동,410-1,장고개공원,어린이공원,36.148821082,128.3155426802
경상북도,구미시,봉곡동,366-1,경구공원,어린이공원,36.1479541794,128.3091580579
경상북도,구미시,봉곡동,431-1,두리공원,어린이공원,36.1447784747,128.3093260764
경상북도,구미시,봉곡동,639,성남공원,어린이공원,36.1571654027,128.3059533875
경상북도,구미시,봉곡동,437-2,갓골공원,어린이공원,36.1434787257,128.3107838689
경상북도,구미시,사곡동,699,물꽃공원,근린공원,36.092936678,128.3566391209
경상북도,구미시,사곡동,692,늘푸른 공원,어린이공원,36.0935883791,128.3543999995
경상북도,구미시,사곡동,678-4,상록공원,어린이공원,36.0962398441,128.3578672741
제주특별자치도,제주시,노형동,2517-4,1-91호공원,어린이공원,33.48226306,126.4723586
제주특별자치도,제주시,노형동,2531-5,1-92호공원,어린이공원,33.4847873,126.4730782
제주특별자치도,제주시,노형동,2596-3,1-93호공원,어린이공원,33.48134247,126.4722779
제주특별자치도,제주시,노형동,2585-3,1-94호공원,어린이공원,33.48429881,126.4685571
제주특별자치도,제주시,노형동,2583-3,1-95호공원,어린이공원,33.48802946,126.4713321
제주특별자치도,제주시,노형동,2582-5,1-96호공원,어린이공원,33.48795878,126.4743783
제주특별자치도,제주시,도남동,731-6,1-97호공원,어린이공원,33.48855949,126.5218701
제주특별자치도,제주시,도남동,755-2,1-98호공원,어린이공원,33.48861146,126.5261216
제주특별자치도,제주시,이도2동,2041-4,1-99호공원,어린이공원,33.48746885,126.533931
제주특별자치도,제주시,이도2동,2033,1-100호공원,어린이공원,33.48965976,126.5339372
제주특별자치도,제주시,이도2동,2012-1,1-101호공원,어린이공원,33.48835313,126.5362833
제주특별자치도,제주시,이도2동,2024-1,1-102호공원,어린이공원,33.48654119,126.535539
제주특별자치도,제주시,이도2동,1991-1,1-103호공원,어린이공원,33.49231722,126.5391004
제주특별자치도,제주시,이도2동,1982-10,1-104호공원,어린이공원,33.48972162,126.5414789
제주특별자치도,제주시,이도2동,1942-2,1-105호공원,어린이공원,33.49357439,126.5440399
제주특별자치도,제주시,월평동,748-1,1-106호공원,어린이공원,33.45109298,126.5747136
제주특별자치도,제주시,도련1동,1969-4,1-107호공원,어린이공원,33.51512752,126.5794886
제주특별자치도,제주시,도련1동,1989-6,1-108호공원,어린이공원,33.51308094,126.5794897
제주특별자치도,제주시,도련1동,1999-6,1-109호공원,어린이공원,33.51312272,126.582352
제주특별자치도,제주시,아라1동,6045,1-110호공원,어린이공원,33.47658888,126.5409887
충청북도,청주시,청원구,오창읍 구룡리 436,안길,어린이공원,36.709081,127.412762
충청북도,청주시,청원구,오창읍 구룡리 406-1,구룡중앙,어린이공원,36.711292,127.414056
충청북도,청주시,청원구,오창읍 구룡리 399-2,샛별,어린이공원,36.711902,127.412464
제주특별자치도,제주시,외도1동,438-3,1-71호공원,어린이공원,33.49155214,126.427864
제주특별자치도,제주시,외도1동,442-5,1-72호공원,어린이공원,33.49061562,126.4300867
제주특별자치도,제주시,외도1동,455-1,1-73호공원,어린이공원,33.49008813,126.4275892
제주특별자치도,제주시,외도1동,452-1,1-74호공원,어린이공원,33.49119616,126.4332182
제주특별자치도,제주시,외도1동,493-3,1-75호공원,어린이공원,33.48806061,126.428379
제주특별자치도,제주시,외도1동,523-3,1-76호공원,어린이공원,33.48853258,126.4321901
제주특별자치도,제주시,외도1동,453-2,1-77호공원,어린이공원,33.49080703,126.433817
제주특별자치도,제주시,외도1동,560-3,1-78호공원,어린이공원,33.4857257,126.4319502
제주특별자치도,제주시,화북1동,1957,1-79호공원,어린이공원,33.52149443,126.5647671
제주특별자치도,제주시,화북1동,1972-9,1-80호공원,어린이공원,33.51969793,126.5676814
제주특별자치도,제주시,화북1동,2127,1-81호공원,어린이공원,33.51459773,126.5609092
제주특별자치도,제주시,화북1동,2134-3,1-82호공원,어린이공원,33.51423727,126.5663721
제주특별자치도,제주시,화북1동,11-8,1-86호공원,어린이공원,33.5207155485,126.5753567677
제주특별자치도,제주시,화북1동,9-2,1-87호공원,어린이공원,33.519704457,126.5766601666
제주특별자치도,제주시,화북1동,12-3,1-88호공원,어린이공원,33.51788288,126.5760423
제주특별자치도,제주시,노형동,2511-1,1-89호공원,어린이공원,33.48454606,126.4710597
제주특별자치도,제주시,노형동,2514-2,1-90호공원,어린이공원,33.48354646,126.4719407
제주특별자치도,제주시,노형동,1274-8,1-49호공원,어린이공원,33.4892038,126.4813182
제주특별자치도,제주시,노형동,1066-1,1-50호공원,어린이공원,33.48846965,126.4777956
제주특별자치도,제주시,노형동,1056-4,1-51호공원,어린이공원,33.48744152,126.4755709
제주특별자치도,제주시,노형동,1285-2,1-52호공원,어린이공원,33.48548708,126.4766269
제주특별자치도,제주시,도련2동,578-5,1-53호공원,어린이공원,33.51499463,126.5899634
제주특별자치도,제주시,도련1동,1795-3,1-54호공원,어린이공원,33.5118938,126.5908101
제주특별자치도,제주시,도련1동,1769-9,1-55호공원,어린이공원,33.5115258,126.5885774
제주특별자치도,제주시,도련1동,2264-9,1-56호공원,어린이공원,33.50896125,126.5850566
제주특별자치도,제주시,도련1동,2224,1-57호공원,어린이공원,33.50792012,126.5815219
제주특별자치도,제주시,도련1동,2277,1-58호공원,어린이공원,33.50767807,126.5863797
제주특별자치도,제주시,도련동,1615-1,1-59호공원,어린이공원,33.48295235,126.4719591
제주특별자치도,제주시,봉개동,2448-1,1-60호공원,어린이공원,33.49119254,126.5889504
제주특별자치도,제주시,봉개동,2609-5,1-61호공원,어린이공원,33.49288727,126.5910792
제주특별자치도,제주시,봉개동,1920-2,1-62호공원,어린이공원,33.48909803,126.5938871
제주특별자치도,제주시,봉개동,1552-1,1-63호공원,어린이공원,33.48946195,126.5981681
제주특별자치도,제주시,봉개동,1378,1-64호공원,어린이공원,33.48827094,126.5999294
제주특별자치도,제주시,노형동,751-1,1-65호공원,어린이공원,33.47784257,126.4802037
제주특별자치도,제주시,노형동,732-2,1-66호공원,어린이공원,33.47922768,126.4865701
제주특별자치도,제주시,연동,1519-1,1-67호공원,어린이공원,33.4776474,126.4897899
제주특별자치도,제주시,연동,1504-2,1-68호공원,어린이공원,33.47964798,126.4914688
제주특별자치도,제주시,외도1동,492-11,1-69호공원,어린이공원,33.4872938,126.4276289
제주특별자치도,제주시,외도1동,634-6,1-70호공원,어린이공원,33.4857195,126.4300351
경상북도,구미시,옥계동,922,푸른공원,어린이공원,36.138333949,128.4308103611
경상북도,구미시,송정동,448,송정공원,근린공원,36.1195252097,128.3538351745
경상북도,구미시,선산읍,교리 1164,생원공원,어린이공원,36.2481921281,128.3018132171
경상북도,구미시,봉곡동,292,봉곡테마공원,근린공원,36.1509603846,128.3139780248
경상북도,구미시,봉곡동,산 3,다봉공원,근린공원,36.1560898429,128.3094449221
경상북도,구미시,도량동,87,야은공원,어린이공원,36.1481762425,128.3231432641
경상북도,구미시,도량동,80,소롯골 공원,어린이공원,36.1460596388,128.3250199063
경상북도,구미시,황상동,161,해바라기공원,어린이공원,36.1178660275,128.4261608823
경상북도,구미시,황상동,273-1,황상공원(꾸러기),어린이공원,36.1120518846,128.4238375936
경상북도,구미시,원평동,78-12,샛별공원,어린이공원,36.1281902146,128.3270744511
경상북도,구미시,형곡동,133-1,형일공원,어린이공원,36.1150554357,128.3313870687
경상북도,구미시,도량동,76,새싹공원,어린이공원,36.149824904,128.3254717586
경상북도,구미시,도량동,113,희망공원,어린이공원,36.1413614713,128.322293878
경상북도,구미시,도량동,89,소담공원,어린이공원,36.1462614184,128.3216362848
경상북도,구미시,도량동,124,해나라공원,어린이공원,36.1421858016,128.3238673637
경상북도,구미시,오태동,734,초록공원,어린이공원,36.0718529198,128.3470154493
경상북도,구미시,오태동,752-1,오태중앙공원,어린이공원,36.0708614255,128.3518945961
경상북도,구미시,인의동,838-1,한누리공원,어린이공원,36.10464574,128.4220430249
경상북도,구미시,원평동,1078,원평공원,근린공원,36.1207683109,128.3549206763
경상북도,구미시,송정동,43,백산공원,어린이공원,36.1208584255,128.3452357825
경상북도,구미시,선산읍,교리 887-1,용호공원,어린이공원,36.252022909,128.3028620679
경상북도,구미시,상모동,266-11,I♡공원,어린이공원,36.0862750282,128.3511745073
경상북도,구미시,상모동,260-5,개나리공원,어린이공원,36.0859513171,128.3489988991
경상북도,구미시,오태동,80-3,당산공원,어린이공원,36.079740689,128.3746957027
경상북도,구미시,상모동,542,온누리공원,어린이공원,36.0850147861,128.3516444823
충청남도,논산시,취암동,1043-13,논산 9호 어린이공원,어린이공원,36.202481,127.091117
