address,우체국_total_score,경찰서_total_score,농업기술센터_total_score,농산물직거래판매장_total_score,농지매물_total_score,편의점_total_score,학원_total_score,은행_total_score,기차역_total_score,차량정비소_total_score,행정복지센터_total_score,시장_total_score,농기계대여소_total_score,초중학교_total_score,버스정류장_total_score,병원_total_score,고속버스터미널_total_score
경상북도 청도군 매전면 예전리,0.3337745486615226,0.6609694613293746,0.7050977991001739,1.4860324000701308,0.2089492974917499,8.662095926925806e-05,4.372169721077528e-05,0.7938875908207033,0.0024852279776301656,1.6331193486873339,0.9497233314361424,0.1491421247389884,0.6147190503248614,0.0003083513285846576,1.812830400053105,1.3108555469304326,0.05473989698264781
경상북도 청도군 매전면 장연리,0.43522557834889736,0.8752733312261989,0.5481341365963381,1.1236618184611202,0.8482340170992456,4.345943770061685e-06,6.600578056336516e-08,0.27917851879359223,0.0029172861108239887,0.9310238771733486,1.0681056340366601,0.06593793428767149,0.5041377375118671,0.00550999615054348,1.285383689767124,0.8963959986381234,0.023954277385219575
경상북도 청도군 매전면 호화리,0.8467089616994373,1.1867161306476919,0.5926185681515461,1.238138698914647,0.5578874619063547,0.00013660608688204523,6.834831745061286e-08,0.2889939868856454,0.004851952403858013,1.3297422450851277,1.437050021700561,0.1591352712600046,0.664983184368816,0.2598177374842664,0.6847212951713604,1.0913766709282993,0.024459391297992808
경상북도 청도군 매전면 온막리,0.49724682160504163,0.8956500682471553,0.684942338545047,1.4560912341952323,0.39424530584862644,1.2936358034884141e-05,6.062066878608668e-06,0.6022341650970048,0.0035919519921213576,1.2406061613943988,1.152643998897821,0.10929451042333295,0.6353191927519596,0.009122524749129095,1.7254470159210504,1.2836294472143055,0.04180352429097384
전라북도 고창군 성송면 하고리,1.1370176521083342,1.7447058085754514,0.46860555041446056,0.4769810855382123,0.6889110133111477,0.057053961161117814,0.03229547240544761,0.1913744888847703,0.0016284934782620974,2.6702191090863296,1.8209655056551097,0.5965394416658236,0.8488586777973978,0.12718239558104283,1.7041774961912473,2.005075567575544,0.42186841453528034
경상북도 청도군 매전면 용산리,0.6542416892586276,1.0381721146273892,0.7238829386375059,1.5676945899143817,0.21950064937242877,1.977383797956369e-05,6.4233946802244785e-06,0.6199949962937739,0.0051614219029848755,1.2855787880849576,1.315560992591083,0.13954412254364765,0.7010638940127762,0.0553373725913558,0.43292211534304537,1.4008920394256712,0.042835942047635946
경상북도 청도군 매전면 동산리,1.1017474404858425,1.378166462070774,0.6642875447286584,1.4113991171285512,0.10365214617307753,0.0019546982475257273,6.737108826915956e-08,0.30325638363878243,0.008757502930542614,1.7060216699239166,1.6765451341364535,0.2979891064455674,0.7600917815355657,1.302145606702348,2.148077525693385,1.1987160165131092,0.026879554983623894
경상북도 청도군 매전면 금곡리,1.0385746126048268,1.3547298487471418,0.6606837026878624,1.3602670220836997,0.00843582521347189,0.05735345428577996,1.3853547076832748e-09,0.1746150816823356,0.017204537911663282,2.036878106004622,1.780020259665698,0.5274844464101465,0.771354799308008,0.03861405241235905,0.17013603553316833,0.9049867797769606,0.022024034836429927
경상북도 청도군 매전면 당호리,1.3003869589720154,1.4604434542662466,0.5411584282336437,1.1008597017869355,0.06300625871207047,0.08049282417622361,6.294912818839299e-10,0.13130198738169857,0.009569533460127058,2.0367809863072526,1.856664223026112,0.5897651859400382,0.8489414131915196,0.3851428094930029,1.364493382290196,0.9668445931710303,0.01656044415604774
경상북도 청도군 매전면 남양리,1.1248706873587218,1.377126177659398,0.5122922830276846,1.0442058947093784,0.15451983431521282,0.011842623247680803,8.441956778396475e-10,0.133232297425461,0.007149575913318951,1.8017722676707177,1.7174847961766646,0.42975076802730205,0.7925071192704258,0.24279446445629707,1.5874868487978848,0.9509821162540466,0.015781078136162977
경상북도 청도군 금천면 오봉리,0.38299465683514283,0.875121148561628,0.3142530487600728,0.6081494798123838,0.02083990798231121,0.00047755142276232915,7.786243964271565e-13,0.033867247117392245,0.005285085043294839,1.2816692070218096,1.1712371160956099,0.1961061680372782,0.602367479177363,0.0049191563317299075,0.9642810625664721,0.4822228879632428,0.007526004972483497
