Business_Type,Conve_Name,County,City,Town,Address,Latitude,Longitude
편의점,이마트24전북대건지위성,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,세븐일레븐전주금암원룸점,전라북도,전주시,덕진구,금암동 545-31,35.8369281,127.1353328
편의점,지에스25전북대,전라북도,전주시,덕진구,금암동 728-212,35.8394575,127.1333742
편의점,세븐전북대정문점,전라북도,전주시,덕진구,금암동 668-3,35.8409182,127.1312053
편의점,지에스25전주분수,전라북도,전주시,덕진구,금암동 480-16,35.8359587,127.135377
편의점,씨유전북사대부고점,전라북도,전주시,덕진구,금암동 1590-1,35.843783,127.1388352
편의점,이마트24전북대훈산건지점,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,씨유금암,전라북도,전주시,덕진구,금암동 754-8,35.8368979,127.1306393
편의점,씨유금암,전라북도,전주시,덕진구,금암동 793-28,35.8365852,127.1277747
편의점,세븐전주신성점,전라북도,전주시,덕진구,금암동 768-10,35.8353976,127.1284275
편의점,세븐전주북부점,전라북도,전주시,덕진구,금암동 1586-1,35.8422433,127.1407405
편의점,세븐전주금암점,전라북도,전주시,덕진구,금암동 459-13,35.8339563,127.1330138
편의점,세븐일레븐전주교보점,전라북도,전주시,덕진구,금암동 475-4,35.8364257,127.1328308
편의점,세븐일레븐전주건지점,전라북도,전주시,덕진구,금암동 667-32,35.8410711,127.1329024
편의점,지에스25뉴,전라북도,전주시,덕진구,금암동 631-319,35.8438713,127.1376882
편의점,지에스25뉴전북대,전라북도,전주시,덕진구,금암동 1594-8,35.8442329,127.1414427
편의점,지에스25금암스위트점,전라북도,전주시,덕진구,금암동 750-9,35.8381201,127.1288861
편의점,이마트24전북대학생회관편의점,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,이마트24R전주,전라북도,전주시,덕진구,금암동 1547-8,35.8429531,127.1386425
편의점,세븐일레븐전주뉴프론티어점,전라북도,전주시,덕진구,금암동 751-5,35.8372177,127.1286377
편의점,이마트24전주금암,전라북도,전주시,덕진구,금암동 753-2,35.837682,127.130512
편의점,이마트24전북대건지점,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,GS25뉴금암파크점,전라북도,전주시,덕진구,금암동 761-8,35.8362801,127.1308995
편의점,이마트24R전북대중앙도서관점,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,씨유,전라북도,전주시,덕진구,금암동 628-5,35.8427838,127.1347128
편의점,씨유금암원룸점,전라북도,전주시,덕진구,금암동 533-10,35.8387188,127.1364908
편의점,세븐일레븐전주,전라북도,전주시,덕진구,금암동 664-77,35.8432497,127.1284573
편의점,지에스25전북대,전라북도,전주시,덕진구,금암동 603-3,35.8395657,127.1343074
편의점,세븐전주건지점,전라북도,전주시,덕진구,금암동 667-32,35.8410711,127.1329024
편의점,세븐일레븐전주청담,전라북도,전주시,덕진구,금암동 454-8,35.8337535,127.1362198
편의점,세븐일레븐전주백제점,전라북도,전주시,덕진구,금암동 1587-7,35.8422107,127.1394397
편의점,신세계푸드이마트24전북대의대생활관점,전라북도,전주시,덕진구,금암동 634-18,35.846903,127.140749
편의점,세븐전주대학로점,전라북도,전주시,덕진구,금암동 664-77,35.8432497,127.1284573
편의점,씨유전북대후생관점,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,씨유전주,전라북도,전주시,덕진구,금암동 470-3,35.837701,127.1324758
편의점,이마트24전북대원룸점,전라북도,전주시,덕진구,금암동 614-5,35.839326,127.1354642
편의점,이마트24전주금암타운점,전라북도,전주시,덕진구,금암동 1576-52,35.8391451,127.1420942
편의점,씨유전북대,전라북도,전주시,덕진구,금암동 1596-18,35.8447701,127.1427764
편의점,세븐일레븐전주,전라북도,전주시,덕진구,금암동 1586-1,35.8422433,127.1407405
편의점,씨유전주,전라북도,전주시,덕진구,금암동 705-14,35.8342894,127.1323568
편의점,이마트24전북대진수당,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,지에스25전주심플리점,전라북도,전주시,덕진구,금암동 471-5,35.8383935,127.1316899
편의점,지에스25전북대,전라북도,전주시,덕진구,금암동 1549-8,35.8422062,127.1353406
편의점,전북대생협이마트24,전라북도,전주시,덕진구,금암동 663,35.8455252,127.1330568
편의점,세븐일레븐전주,전라북도,전주시,덕진구,금암동 459-13,35.8339563,127.1330138
편의점,세븐일레븐전주래미앙점,전라북도,전주시,덕진구,팔복동1가 119-16,35.8537021,127.1081187
편의점,씨유공단대로점,전라북도,전주시,덕진구,팔복동1가 139-15,35.8538845,127.1051839
편의점,세븐일레븐전주공단점,전라북도,전주시,덕진구,팔복동1가 165-14,35.856368,127.1076786
편의점,씨유전주우리점,전라북도,전주시,덕진구,팔복동2가 35-15,35.8505024,127.1063949
편의점,미니스톱전주공단점,전라북도,전주시,덕진구,팔복동2가 177-5,35.8490492,127.1018697
편의점,GS25전주공단점,전라북도,전주시,덕진구,팔복동2가 417-11,35.850622,127.0941198
편의점,지에스25팔복공단점,전라북도,전주시,덕진구,팔복동2가 829-8,35.8613667,127.0885554
편의점,세븐일레븐전주,전라북도,전주시,덕진구,팔복동2가 451-1,35.85362,127.0918522
편의점,세븐일레븐전주,전라북도,전주시,덕진구,팔복동2가 833-1,35.860803,127.0886672
편의점,지에스25전주산업점(상품권),전라북도,전주시,덕진구,팔복동2가 130-2,35.8480734,127.1045525
편의점,지에스25전주산업점,전라북도,전주시,덕진구,팔복동2가 130-2,35.8480734,127.1045525
편의점,지에스25나노,전라북도,전주시,덕진구,팔복동2가 616-26,35.862933,127.0853114
편의점,세븐일레븐전주팔복대로점,전라북도,전주시,덕진구,팔복동3가 522-3,35.8559826,127.0854309
편의점,지에스25뉴전주탄소점,전라북도,전주시,덕진구,팔복동3가 518-2,35.8550628,127.0862392
편의점,지에스25전주아영점,전라북도,전주시,덕진구,산정동 342-4,35.8415005,127.1732085
편의점,이마트24동전주IC점,전라북도,전주시,덕진구,산정동 319-33,35.8422681,127.1753274
편의점,이마트24전주산정타운점,전라북도,전주시,덕진구,산정동 871-4,35.8371469,127.169726
편의점,세븐일레븐전주,전라북도,전주시,덕진구,산정동 856-1,35.8389921,127.1673291
편의점,지에스25동전주IC점,전라북도,전주시,덕진구,산정동 322-7,35.8420064,127.1742435
편의점,GS25전주샤르망점,전라북도,전주시,덕진구,산정동 861-10,35.8384098,127.1686551
편의점,세븐일레븐전주아중,전라북도,전주시,덕진구,산정동 877-10,35.8363461,127.1708003
편의점,GS25아중대로점,전라북도,전주시,덕진구,산정동 876-1,35.8362552,127.1698022
편의점,씨유아중지구점,전라북도,전주시,덕진구,산정동 865-3,35.8374607,127.1690732
편의점,씨유전주고려,전라북도,전주시,덕진구,산정동 853-2,35.8396334,127.1672508
편의점,세븐전주산정점,전라북도,전주시,덕진구,산정동 856-1,35.8389921,127.1673291
편의점,미니스톱뉴아중파크점,전라북도,전주시,덕진구,우아동1가 1093-3,35.8269189,127.1721026
편의점,세븐일레븐전주우아아중점,전라북도,전주시,덕진구,우아동1가 1102-1,35.8243415,127.1698279
편의점,지에스25전주아중점,전라북도,전주시,덕진구,우아동1가 1090-1,35.8281505,127.1728289
편의점,씨유아중레이크파크점,전라북도,전주시,덕진구,우아동1가 1119-4,35.8259536,127.1757002
편의점,세븐일레븐전주뉴아중파크점,전라북도,전주시,덕진구,우아동1가 1093-3,35.8269189,127.1721026
편의점,씨유뉴아중,전라북도,전주시,덕진구,우아동1가 1107-1,35.8258606,127.1727557
편의점,애플편의점,전라북도,전주시,덕진구,우아동1가 918-6,35.8282402,127.1739154
편의점,씨유뉴아중,전라북도,전주시,덕진구,우아동1가 1107-1,35.8258606,127.1727557
편의점,세븐전주아중로점,전라북도,전주시,덕진구,우아동2가 920-3,35.8315358,127.1729841
편의점,세븐일레븐전주오지오점,전라북도,전주시,덕진구,우아동2가 867-2,35.8352502,127.1680864
편의점,지에스25전주리조트점,전라북도,전주시,덕진구,우아동2가 922-6,35.8303121,127.1728549
편의점,세븐일레븐전주아,전라북도,전주시,덕진구,우아동2가 914-1,35.8298666,127.1720925
편의점,세븐전주아중로점,전라북도,전주시,덕진구,우아동2가 920-3,35.8315358,127.1729841
편의점,세븐일레븐전주아중대우점,전라북도,전주시,덕진구,우아동2가 854-3,35.8371445,127.1665281
편의점,패밀리편의점,전라북도,전주시,덕진구,우아동2가 926-6,35.8313,127.1745381
편의점,세븐일레븐전주아중솔래점,전라북도,전주시,덕진구,우아동2가 912-5,35.8289258,127.1713591
편의점,이마트24전주아중,전라북도,전주시,덕진구,우아동2가 930-7,35.8297285,127.1744373
편의점,세븐일레븐전주뉴아중대우점,전라북도,전주시,덕진구,우아동2가 861-8,35.8361177,127.166728
편의점,씨유아중,전라북도,전주시,덕진구,우아동2가 932-1,35.8306956,127.1747606
편의점,이마트24우아사랑,전라북도,전주시,덕진구,우아동2가 898-5,35.8322668,127.1727284
편의점,세븐일레븐전주아중랜드점,전라북도,전주시,덕진구,우아동2가 927-4,35.8293744,127.1730314
편의점,이마트24전주아중,전라북도,전주시,덕진구,우아동2가 930-7,35.8297285,127.1744373
편의점,GS25전주로맨점상품권,전라북도,전주시,덕진구,우아동2가 891-3,35.8313784,127.171294
편의점,씨유전주아중은혜점,전라북도,전주시,덕진구,우아동2가 880-1,35.8341176,127.1700352
편의점,GS25아중,전라북도,전주시,덕진구,우아동2가 929-1,35.8302753,127.1736135
편의점,지에스25아중타운점,전라북도,전주시,덕진구,우아동2가 911-1,35.8293756,127.1707674
편의점,미니스톱아중,전라북도,전주시,덕진구,우아동2가 892-1,35.8330577,127.1708282
편의점,이마트24전주아중타운점,전라북도,전주시,덕진구,우아동2가 878-5,35.8333103,127.1693784
편의점,세븐전주아중랜드점,전라북도,전주시,덕진구,우아동2가 927-4,35.8293744,127.1730314
편의점,세븐전주뉴아중대우점,전라북도,전주시,덕진구,우아동2가 861-8,35.8361177,127.166728
편의점,지에스25전주로맨스점,전라북도,전주시,덕진구,우아동2가 891-3,35.8313784,127.171294
편의점,씨유전주우아대로점복권,전라북도,전주시,덕진구,우아동2가 866-1,35.8354795,127.1673514
편의점,씨유전주우아대로점,전라북도,전주시,덕진구,우아동2가 866-1,35.8354795,127.1673514
편의점,세븐전주아중솔래점,전라북도,전주시,덕진구,우아동2가 912-5,35.8289258,127.1713591
편의점,세븐전주아중리점,전라북도,전주시,덕진구,우아동2가 914-1,35.8298666,127.1720925
편의점,GS25전주로맨스점,전라북도,전주시,덕진구,우아동2가 891-3,35.8313784,127.171294
편의점,지에스25우아이편한점,전라북도,전주시,덕진구,우아동3가 762,35.8529623,127.1558327
편의점,이마트24전주우아타운점,전라북도,전주시,덕진구,우아동3가 454-9,35.8383112,127.1650363
편의점,지에스25우아시티점,전라북도,전주시,덕진구,우아동3가 727-16,35.8494707,127.1533648
편의점,세븐일레븐전주이편한세상점,전라북도,전주시,덕진구,우아동3가 743-12,35.853537,127.1565851
편의점,이마트24R전주덕진타운점,전라북도,전주시,덕진구,우아동3가 729-7,35.8490429,127.1546307
편의점,지에스25전주럭키점,전라북도,전주시,덕진구,우아동3가 285-8,35.8440666,127.1638296
편의점,씨유뉴우아한시티점,전라북도,전주시,덕진구,우아동3가 747-85,35.8502854,127.1558906
편의점,세븐일레븐전주도,전라북도,전주시,덕진구,우아동3가 458-1,35.8442281,127.1555464
편의점,씨유전주우아점,전라북도,전주시,덕진구,우아동3가 746-20,35.8489723,127.1569626
편의점,세븐일레븐전주우아백제점,전라북도,전주시,덕진구,우아동3가 750-20,35.8458974,127.1547393
편의점,해빛전주역점,전라북도,전주시,덕진구,우아동3가 746-40,35.8492782,127.1593979
편의점,이마트24전주우아점,전라북도,전주시,덕진구,우아동3가 744-47,35.8509785,127.1578625
편의점,세븐일레븐전주시그니처점,전라북도,전주시,덕진구,우아동3가 752-48,35.8486763,127.1597333
편의점,씨유대자인,전라북도,전주시,덕진구,우아동3가 734-15,35.8454198,127.1534029
편의점,지에스25전주,전라북도,전주시,덕진구,우아동3가 752-12,35.8474768,127.15769
편의점,씨유전주역점,전라북도,전주시,덕진구,우아동3가 746-59,35.8495235,127.1599374
편의점,지에스25전주호성우아점,전라북도,전주시,덕진구,우아동3가 산10-4,35.8539781,127.1526767
편의점,세븐일레븐전주우아동신점,전라북도,전주시,덕진구,우아동3가 744-145,35.8501984,127.1589508
편의점,세븐우아점,전라북도,전주시,덕진구,우아동3가 748-26,35.8475937,127.1572534
편의점,세븐일레븐전주우아점,전라북도,전주시,덕진구,우아동3가 748-26,35.8475937,127.1572534
편의점,세븐일레븐전주덕진보건소점,전라북도,전주시,덕진구,우아동3가 747-74,35.8478451,127.1546028
편의점,지에스25호성,전라북도,전주시,덕진구,우아동3가 594-25,35.8558633,127.1549851
편의점,지에스25우아백제점,전라북도,전주시,덕진구,우아동3가 748-65,35.8464861,127.1549248
편의점,지에스25뉴전주,전라북도,전주시,덕진구,우아동3가 747-48,35.8487204,127.1555675
편의점,세븐일레븐전주,전라북도,전주시,덕진구,호성동1가 792,35.8586551,127.1531628
편의점,지에스25호성대로점,전라북도,전주시,덕진구,호성동1가 687-1,35.8605822,127.1593262
편의점,미니스톱호성파크점,전라북도,전주시,덕진구,호성동1가 863-29,35.8607672,127.1497697
편의점,CU호성주공점,전라북도,전주시,덕진구,호성동1가 899,35.8585164,127.1498058
편의점,씨유전주호성,전라북도,전주시,덕진구,호성동1가 828-14,35.8604079,127.150652
편의점,호성전주병원편의점,전라북도,전주시,덕진구,호성동1가 851-10,35.8654591,127.1478291
편의점,GS25호성,전라북도,전주시,덕진구,호성동1가 822-1,35.8593629,127.1518496
편의점,미니스톱전주호성대로점,전라북도,전주시,덕진구,호성동1가 140-2,35.8643899,127.1605579
편의점,씨스페이스백석주유소점,전라북도,전주시,덕진구,전미동2가 77-18,35.8855503,127.1084206
편의점,씨유KCC스위첸점,전라북도,전주시,덕진구,송천동1가 97-6,35.8638967,127.130673
편의점,무인편의점,전라북도,전주시,덕진구,송천동1가 596-23,35.8624882,127.1151856
편의점,씨유송천서호점,전라북도,전주시,덕진구,송천동1가 326-2,35.8575871,127.1179652
편의점,제이조이전주송천지점,전라북도,전주시,덕진구,송천동1가 349-13,35.8551484,127.1193307
편의점,지에스25송천자이언트점,전라북도,전주시,덕진구,송천동1가 805,35.8660885,127.1166961
편의점,세븐일레븐전주송천솔빛점,전라북도,전주시,덕진구,송천동1가 137-34,35.8594235,127.1263083
편의점,GS25전주서호점,전라북도,전주시,덕진구,송천동1가 406-1,35.8565581,127.1188965
편의점,이마트24R전주송천,전라북도,전주시,덕진구,송천동1가 837-1,35.8633419,127.1160671
편의점,무인편의점,전라북도,전주시,덕진구,송천동1가 347,35.8563144,127.1173796
편의점,세븐일레븐전주송천솔빛점,전라북도,전주시,덕진구,송천동1가 137-34,35.8594235,127.1263083
편의점,월드면,전라북도,전주시,덕진구,송천동1가 107-110,35.8635611,127.1266651
편의점,씨유송천,전라북도,전주시,덕진구,송천동1가 101-14,35.8625348,127.1265512
편의점,월드면송천2동점,전라북도,전주시,덕진구,송천동1가 805,35.8660885,127.1166961
편의점,미니스톱송천솔빛점,전라북도,전주시,덕진구,송천동1가 478-20,35.859709,127.1222652
편의점,GS25전주,전라북도,전주시,덕진구,송천동1가 485-16,35.8609911,127.1224679
편의점,씨유송천,전라북도,전주시,덕진구,송천동1가 824-1,35.8651499,127.1160717
편의점,이마트24전주송천솔빛점,전라북도,전주시,덕진구,송천동1가 171-157,35.8576961,127.1245469
편의점,세븐전주송천우림점,전라북도,전주시,덕진구,송천동1가 101-2,35.8624912,127.1257308
편의점,씨유송천진흥점,전라북도,전주시,덕진구,송천동1가 12-10,35.86392,127.1324495
편의점,씨유송천한양점,전라북도,전주시,덕진구,송천동1가 605-1,35.8611853,127.1118503
편의점,씨유송천,전라북도,전주시,덕진구,송천동1가 107-78,35.8644002,127.1282234
편의점,세븐일레분전주,전라북도,전주시,덕진구,송천동1가 380,35.8555248,127.1191977
편의점,세븐전주송천현대점,전라북도,전주시,덕진구,송천동1가 107-141,35.8632027,127.1282284
편의점,세븐일레븐전주송천현대점,전라북도,전주시,덕진구,송천동1가 107-141,35.8632027,127.1282284
편의점,세븐일레븐전주송천우림점,전라북도,전주시,덕진구,송천동1가 101-2,35.8624912,127.1257308
편의점,지에스25송천광신점,전라북도,전주시,덕진구,송천동1가 543-94,35.8638556,127.1212034
편의점,세븐일레븐전주송천한양점,전라북도,전주시,덕진구,송천동1가 624-3,35.8609352,127.1138306
편의점,지에스25송천솔빛점,전라북도,전주시,덕진구,송천동1가 170-4,35.8582574,127.1253603
편의점,지에스25송천,전라북도,전주시,덕진구,송천동1가 108,35.8614771,127.1244959
편의점,GS25송천시티,전라북도,전주시,덕진구,송천동1가 692-1,35.8597413,127.1139428
편의점,이마트24전주송천원룸점,전라북도,전주시,덕진구,송천동1가 442-1,35.8600128,127.1173566
편의점,씨유송천대명점,전라북도,전주시,덕진구,송천동2가 530-3,35.8629092,127.1139063
편의점,씨유송천오송점,전라북도,전주시,덕진구,송천동2가 175-63,35.8667655,127.1288615
편의점,씨제이올리브영전주,전라북도,전주시,덕진구,송천동2가 1326-9,35.8736779,127.1280537
편의점,지에스25에코,전라북도,전주시,덕진구,송천동2가 1307,35.8760653,127.1349969
편의점,씨유송천,전라북도,전주시,덕진구,송천동2가 244-19,35.8664831,127.1237334
편의점,지에스25송천,전라북도,전주시,덕진구,송천동2가 186-20,35.8642405,127.127133
편의점,세븐전주송천점,전라북도,전주시,덕진구,송천동2가 247-4,35.866516,127.1227104
편의점,씨유에코,전라북도,전주시,덕진구,송천동2가 1296,35.8801312,127.1294431
편의점,이마트24전주비사벌점,전라북도,전주시,덕진구,송천동2가 197-12,35.8657368,127.1221984
편의점,메가편의점,전라북도,전주시,덕진구,송천동2가 661-3,35.8694174,127.1124546
편의점,지에스25송천비사벌점,전라북도,전주시,덕진구,송천동2가 523-6,35.8664881,127.1218251
편의점,씨유전주송천,전라북도,전주시,덕진구,송천동2가 1271,35.8684092,127.1270485
편의점,씨유,전라북도,전주시,덕진구,송천동2가 1327-6,35.8736325,127.1273497
편의점,이마트24전주,전라북도,전주시,덕진구,송천동2가 1325-1,35.8755301,127.1268032
편의점,씨유에코데시앙네스트점,전라북도,전주시,덕진구,송천동2가 1345,35.8749641,127.1371948
편의점,지에스25전주농수산점,전라북도,전주시,덕진구,송천동2가 493,35.8680627,127.1190716
편의점,씨유송천주공점,전라북도,전주시,덕진구,송천동2가 202-11,35.865788,127.1268316
편의점,세븐일레븐전주,전라북도,전주시,덕진구,송천동2가 1330-1,35.8724163,127.125134
편의점,씨유에코더샵점,전라북도,전주시,덕진구,송천동2가 1306,35.8772499,127.1330083
편의점,이마트24전주송천솔내점,전라북도,전주시,덕진구,송천동2가 321-3,35.8688943,127.1236088
편의점,지에스25송천더샵,전라북도,전주시,덕진구,송천동2가 1304,35.8774944,127.1369263
편의점,씨유송천비사벌점,전라북도,전주시,덕진구,송천동2가 193-42,35.8643437,127.123407
편의점,지에스25송천더샵(상품권),전라북도,전주시,덕진구,송천동2가 1304,35.8774944,127.1369263
편의점,세븐전주송천주공점,전라북도,전주시,덕진구,송천동2가 199-9,35.8664763,127.1245734
편의점,신구멍가게24,전라북도,전주시,덕진구,송천동2가 1298,35.8804357,127.1324466
편의점,지에스25송천,전라북도,전주시,덕진구,송천동2가 561-21,35.8666714,127.1134733
편의점,지에스25,전라북도,전주시,덕진구,송천동2가 1331-15,35.8724758,127.1273973
편의점,씨유여의영무예다음점,전라북도,전주시,덕진구,여의동 1345,35.8705826,127.0711449
편의점,이마트24R전주,전라북도,전주시,덕진구,반월동 234-144,35.8746294,127.0717493
편의점,씨유전주,전라북도,전주시,덕진구,반월동 386-10,35.873511,127.0702862
편의점,지에스25전주IC점,전라북도,전주시,덕진구,반월동 860-2,35.8743285,127.0613096
편의점,세븐전주반월세움점,전라북도,전주시,덕진구,반월동 235-7,35.8734341,127.0755929
편의점,지에스25전주(상품권),전라북도,전주시,덕진구,반월동 217-4,35.8753189,127.0726906
편의점,세븐일레븐전주반월세움점,전라북도,전주시,덕진구,반월동 235-7,35.8734341,127.0755929
편의점,GS25전주,전라북도,전주시,덕진구,반월동 217-4,35.8753189,127.0726906
편의점,지에스25전주,전라북도,전주시,덕진구,반월동 217-4,35.8753189,127.0726906
편의점,CU전주IC점,전라북도,전주시,덕진구,용정동 38-2,35.8742993,127.0602795
편의점,CU전주삼례로,전라북도,전주시,덕진구,고랑동 614-7,35.8867301,127.0774904
편의점,마마트전주,전라북도,전주시,덕진구,고랑동 1142-1,35.8763773,127.0769729
편의점,씨유전주공영점,전라북도,전주시,덕진구,여의동 658-5,35.8681603,127.0758366
편의점,GS25전주서부로점,전라북도,전주시,덕진구,여의동 857,35.8526231,127.0771692
편의점,씨유전주팔복공단점,전라북도,전주시,덕진구,여의동 751-56,35.8582664,127.0800222
편의점,세븐일레븐전주여의,전라북도,전주시,덕진구,여의동 669,35.8675299,127.0775563
편의점,큐어키친슬,전라북도,전주시,덕진구,만성동 1266-3,35.8408395,127.0736973
편의점,세븐일레븐전주양현중점,전라북도,전주시,덕진구,만성동 1356-28,35.8484908,127.074962
편의점,이마트24전주,전라북도,전주시,덕진구,만성동 1260-4,35.841314,127.0764275
편의점,씨유만성,전라북도,전주시,덕진구,만성동 1366-7,35.8435924,127.0757263
편의점,씨유만성에코르점,전라북도,전주시,덕진구,만성동 1371-1,35.8460197,127.0802777
편의점,씨유만성,전라북도,전주시,덕진구,만성동 1167-4,35.8348759,127.071042
편의점,세븐일레븐전주,전라북도,전주시,덕진구,만성동 1363-8,35.8450849,127.0742936
편의점,씨유만성,전라북도,전주시,덕진구,만성동 1259-9,35.8423744,127.0771168
편의점,세븐일레븐전주만성,전라북도,전주시,덕진구,만성동 1351-1,35.8491842,127.0774291
편의점,씨유만성스페이스온점,전라북도,전주시,덕진구,만성동 1345-3,35.8490972,127.08267
편의점,지에스25만성타운점,전라북도,전주시,덕진구,만성동 1166-5,35.8352256,127.0698388
편의점,지에스25전주대기만성점(상품권),전라북도,전주시,덕진구,만성동 1290-1,35.8391185,127.0780294
편의점,씨유국민연금관리공단점,전라북도,전주시,덕진구,만성동 1165,35.8372253,127.0716753
편의점,지에스25만성,전라북도,전주시,덕진구,만성동 1367-1,35.8474325,127.0781964
편의점,세븐일레븐전주만성,전라북도,전주시,덕진구,만성동 1282-1,35.8397311,127.072582
편의점,서흥이엔지,전라북도,전주시,덕진구,만성동 1345-3,35.8490972,127.08267
편의점,GS25전주대기만성점,전라북도,전주시,덕진구,만성동 1290-1,35.8391185,127.0780294
편의점,지에스25전주만성점,전라북도,전주시,덕진구,만성동 1373-1,35.8431218,127.0768604
편의점,지에스25만성,전라북도,전주시,덕진구,만성동 1371-3,35.844329,127.078906
편의점,서흥이엔지,전라북도,전주시,덕진구,만성동 1345-3,35.8490972,127.08267
편의점,지에스25만성(상품권),전라북도,전주시,덕진구,만성동 1371-3,35.844329,127.078906
편의점,혁신락볼링편의점,전라북도,전주시,덕진구,장동 1088-4,35.8387136,127.0624031
편의점,지성,전라북도,전주시,덕진구,장동 1083-1,35.8445063,127.0587595
편의점,씨유혁신,전라북도,전주시,덕진구,장동 1083-1,35.8445063,127.0587595
편의점,지에스25전북혁신스쿨점,전라북도,전주시,덕진구,장동 1069-1,35.8418283,127.0577755
편의점,픽미픽미아이스,전라북도,전주시,덕진구,장동 1075,35.8405929,127.0601639
편의점,씨유혁신호반점,전라북도,전주시,덕진구,장동 1074,35.8403808,127.0569718
편의점,이마트24R전주혁신로점,전라북도,전주시,덕진구,장동 603-4,35.8545488,127.0659136
편의점,혁신볼링편의점,전라북도,전주시,덕진구,장동 1088-4,35.8387136,127.0624031
편의점,씨제이올리브영전주,전라북도,전주시,덕진구,장동 1111,35.8390163,127.060152
편의점,씨유전주혁신,전라북도,전주시,덕진구,장동 130-1,35.8481503,127.0647443
편의점,지에스25전주제1공단점,전라북도,전주시,덕진구,팔복동4가 201,35.8622486,127.101528
편의점,지에스25전주기지점,전라북도,전주시,덕진구,중동 775-2,35.8381128,127.0609057
편의점,전주호반,전라북도,전주시,덕진구,중동 789,35.8371573,127.0630201
편의점,지에스25전주기지점(상품권),전라북도,전주시,덕진구,중동 775-2,35.8381128,127.0609057
편의점,세븐일레븐전주혁신우미점,전라북도,전주시,덕진구,중동 798,35.8350254,127.0629606
편의점,씨유전북혁신해피트리점,전라북도,전주시,덕진구,중동 774-1,35.8381055,127.0599834
편의점,씨유혁신으뜸점,전라북도,전주시,덕진구,중동 807,35.8347768,127.0659367
편의점,씨유전북혁신,전라북도,전주시,덕진구,중동 779-1,35.8358719,127.0601355
편의점,이마트24전주,전라북도,전주시,덕진구,중동 777-3,35.8373091,127.0605664
편의점,세븐일레븐전북,전라북도,전주시,덕진구,중동 776-3,35.8372732,127.0595009
편의점,GS25여의만남점,전라북도,전주시,덕진구,여의동2가 643-7,35.8714335,127.0809957
편의점,씨유전주명심점,전라북도,전주시,덕진구,여의동2가 571-160,35.8725373,127.0804532
편의점,세븐일레븐전주동산점,전라북도,전주시,덕진구,여의동2가 695,35.8714271,127.0770077
편의점,이마트24전주여의점,전라북도,전주시,덕진구,여의동2가 708-4,35.8692937,127.0775348
편의점,지에스25여의만남점,전라북도,전주시,덕진구,여의동2가 643-7,35.8714335,127.0809957
편의점,하루코디,전라북도,전주시,덕진구,여의동2가 688-5,35.8725326,127.0768624
편의점,어람,전라북도,전주시,덕진구,여의동2가 708-4,35.8692937,127.0775348
편의점,GS25여의만남점상품권,전라북도,전주시,덕진구,여의동2가 643-7,35.8714335,127.0809957
편의점,씨유전주동산,전라북도,전주시,덕진구,여의동2가 573-1,35.871377,127.0786825
편의점,이마트24전주,전라북도,전주시,덕진구,여의동2가 748,35.86511,127.0894623
편의점,세븐일레븐군산월명점,전라북도,군산시,월명동,17-17,35.9842773,126.708463
편의점,씨유군산월명,전라북도,군산시,월명동,7-4,35.98603,126.7088678
편의점,세븐일레븐군산우체통,전라북도,군산시,신창동,18-1,35.9857858,126.7116572
편의점,메쿰,전라북도,군산시,신창동,45-1,35.9868535,126.7096175
편의점,셀프편의점,전라북도,군산시,문화동,782-1,35.9750379,126.7000734
편의점,농심할인마트,전라북도,군산시,문화동,898-5,35.974106,126.7060439
편의점,현민이마트24군산성신,전라북도,군산시,문화동,881-1,35.9760873,126.7061795
편의점,이마트24군산,전라북도,군산시,문화동,887-21,35.9766017,126.7039356
편의점,GS25군산한길점,전라북도,군산시,삼학동,265-9,35.9794401,126.713258
편의점,지에스25군산삼학점,전라북도,군산시,삼학동,812-38,35.9765956,126.7090379
편의점,지에스25군산,전라북도,군산시,영화동,26-10,35.989066,126.7087497
편의점,GS25군산모아점,전라북도,군산시,중앙로1가,7-4,35.9880968,126.7100715
편의점,세븐일레븐군산영화점,전라북도,군산시,영화동,12-6,35.9897179,126.7110028
편의점,씨유군산장미점,전라북도,군산시,장미동,5-4,35.9877078,126.7167136
편의점,이마트24군산장미점,전라북도,군산시,장미동,51-1,35.9864917,126.7144426
편의점,지에스25군산해양공원,전라북도,군산시,장미동,1-12,35.9885953,126.7148098
편의점,씨유군산,전라북도,군산시,중앙로2가,141-3,35.9829182,126.7170241
편의점,씨유군산신영점,전라북도,군산시,신영동,6-1,35.9863353,126.7193487
편의점,씨유뉴군산,전라북도,군산시,대명동,387-12,35.9774557,126.7237626
편의점,지에스25군산메트로점,전라북도,군산시,대명동,385-60,35.9786881,126.7223739
편의점,세븐일레븐군산팔마로점,전라북도,군산시,동흥남동,399-14,35.9735343,126.7175654
편의점,지에스25군산스트리트몰점,전라북도,군산시,조촌동,2-47,35.9766082,126.7433028
