County,City,Town,Village,Housing_Type,Grade,Zoning,Latitude,Longitude
전라북도,진안군,부귀면,세동리,단독주택,특정빈집,-,35.8087,127.3153
전라북도,진안군,부귀면,세동리,단독주택,일반빈집,-,35.8087,127.3153
전라북도,진안군,부귀면,세동리,단독주택,특정빈집,-,35.8087,127.3153
전라북도,진안군,부귀면,세동리,단독주택,일반빈집,-,35.8087,127.3153
전라북도,장수군,천천면,용광리,그 외,일반빈집,-,35.759098,127.528043
전라북도,장수군,천천면,용광리,그 외,일반빈집,-,35.759098,127.528043
전라북도,장수군,천천면,용광리,그 외,일반빈집,-,35.759098,127.528043
전라북도,장수군,천천면,용광리,그 외,일반빈집,-,35.759098,127.528043
전라북도,장수군,천천면,월곡리,그 외,일반빈집,-,35.697,127.5275
전라북도,장수군,천천면,월곡리,그 외,특정빈집,-,35.697,127.5275
전라북도,장수군,천천면,월곡리,그 외,특정빈집,-,35.697,127.5275
전라북도,장수군,천천면,월곡리,그 외,일반빈집,-,35.697,127.5275
전라북도,장수군,천천면,월곡리,그 외,특정빈집,-,35.697,127.5275
전라북도,진안군,마령면,동촌리,단독주택,특정빈집,-,35.7462,127.3889
전라북도,진안군,마령면,동촌리,단독주택,특정빈집,-,35.7462,127.3889
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,특정빈집,-,35.7315,127.3736
전라북도,진안군,마령면,평지리,단독주택,일반빈집,-,35.7315,127.3736
전라북도,진안군,부귀면,수항리,단독주택,일반빈집,-,35.8393,127.3902
전라북도,진안군,부귀면,수항리,단독주택,일반빈집,-,35.8393,127.3902
전라북도,진안군,부귀면,수항리,단독주택,일반빈집,-,35.8393,127.3902
전라북도,진안군,부귀면,수항리,단독주택,일반빈집,-,35.8393,127.3902
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,일반빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,일반빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,일반빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,일반빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,일반빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,신정리,단독주택,특정빈집,-,35.7947,127.3456
전라북도,진안군,부귀면,오룡리,단독주택,일반빈집,-,35.819,127.346
전라북도,진안군,부귀면,오룡리,단독주택,특정빈집,-,35.819,127.346
전라북도,진안군,부귀면,오룡리,단독주택,일반빈집,-,35.819,127.346
전라북도,진안군,부귀면,오룡리,단독주택,특정빈집,-,35.819,127.346
전라북도,진안군,부귀면,오룡리,단독주택,일반빈집,-,35.819,127.346
전라북도,진안군,부귀면,황금리,단독주택,특정빈집,-,35.8813,127.3697
전라북도,정읍시,감곡면,승방리,단독주택,특정빈집,-,35.723,126.8927
전라북도,정읍시,감곡면,오주리,단독주택,특정빈집,-,35.7162,126.9065
전라북도,정읍시,감곡면,용곽리,단독주택,특정빈집,-,35.7284,126.8788
전라북도,정읍시,감곡면,용곽리,단독주택,일반빈집,-,35.7284,126.8788
전라북도,정읍시,감곡면,용곽리,단독주택,특정빈집,-,35.7284,126.8788
전라북도,정읍시,감곡면,용곽리,단독주택,특정빈집,-,35.7284,126.8788
전라북도,정읍시,감곡면,용곽리,단독주택,일반빈집,-,35.7284,126.8788
전라북도,정읍시,감곡면,유정리,단독주택,특정빈집,-,35.7337,126.9043
전라남도,보성군,벌교읍,추동리,그 외,2등급(신),-,34.8831,127.2772
전라남도,보성군,회천면,동율리,단독주택,2등급(신),-,34.686787,127.092174
전라남도,보성군,회천면,천포리,단독주택,1등급(신),-,34.717,127.1338
전라남도,여수시,율촌면,가장리,단독주택,1등급(구),-,34.8421,127.5626
전라남도,보성군,조성면,은곡리,단독주택,1등급(신),-,34.8068,127.274
전라남도,여수시,화정면,낭도리,단독주택,4등급(구),-,34.5914,127.5549
전라남도,여수시,화정면,여자리,단독주택,3등급(구),-,34.7631,127.4942
전라남도,여수시,삼산면,손죽리,단독주택,1등급(구),-,34.2642,127.5327
전라남도,여수시,종화동,,단독주택,4등급(구),-,34.739,127.7479
전라남도,여수시,동산동,,단독주택,2등급(구),-,34.746,127.7376
전라남도,여수시,관문동,,단독주택,3등급(구),-,34.742635,127.7425
전라남도,여수시,종화동,,단독주택,4등급(구),-,34.739,127.7479
전라남도,여수시,국동,,단독주택,3등급(구),-,34.729966,127.719252
전라남도,여수시,국동,,단독주택,3등급(구),-,34.729966,127.719252
전라남도,여수시,경호동,,단독주택,3등급(구),-,34.7106,127.7233
전라남도,여수시,경호동,,단독주택,2등급(구),-,34.7106,127.7233
전라남도,여수시,여서동,,단독주택,4등급(구),-,34.750726,127.708854
전라남도,여수시,문수동,,단독주택,2등급(구),-,34.75456,127.702729
전라남도,여수시,만흥동,,단독주택,2등급(구),-,34.7762,127.7307
전라남도,여수시,소호동,,단독주택,4등급(구),-,34.737,127.6424
전라남도,여수시,봉계동,,단독주택,1등급(구),-,34.7836,127.6799
전라남도,여수시,상암동,,단독주택,3등급(구),-,34.8275,127.7358
전라남도,여수시,호명동,,단독주택,3등급(구),-,34.8041,127.7199
전라남도,여수시,묘도동,,단독주택,1등급(구),-,34.874681,127.709549
전라남도,광양시,광양읍,목성리,단독주택,3등급(구),-,34.9685,127.5978
전라남도,광양시,광양읍,익신리,단독주택,4등급(구),-,34.9556,127.6095
전라북도,고창군,상하면,하장리,단독주택,특정빈집,-,35.4339,126.4921
전라북도,고창군,상하면,하장리,단독주택,일반빈집,-,35.4339,126.4921
전라북도,고창군,성내면,동산리,단독주택,일반빈집,-,35.539758,126.72965
전라북도,고창군,성내면,동산리,단독주택,일반빈집,-,35.539758,126.72965
전라북도,고창군,성내면,동산리,단독주택,특정빈집,-,35.539758,126.72965
전라북도,고창군,성내면,동산리,단독주택,일반빈집,-,35.539758,126.72965
전라북도,고창군,성내면,동산리,단독주택,일반빈집,-,35.539758,126.72965
전라북도,고창군,성내면,동산리,단독주택,일반빈집,-,35.539758,126.72965
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,일반빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,복교리,단독주택,특정빈집,-,35.9254,126.8279
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,특정빈집,-,35.9524,126.8178
전라북도,군산시,대야면,산월리,단독주택,일반빈집,-,35.9524,126.8178
전라북도,군산시,회현면,학당리,단독주택,특정빈집,-,35.9118,126.7708
전라북도,군산시,임피면,보석리,단독주택,특정빈집,-,35.9628,126.8487
전라북도,군산시,임피면,보석리,그 외,특정빈집,-,35.9628,126.8487
전라북도,군산시,임피면,보석리,단독주택,특정빈집,-,35.9628,126.8487
전라북도,군산시,임피면,보석리,단독주택,일반빈집,-,35.9628,126.8487
전라북도,군산시,임피면,보석리,단독주택,일반빈집,-,35.9628,126.8487
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,그 외,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,그 외,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,연립,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,일반빈집,-,35.9551,126.8678
전라북도,군산시,임피면,술산리,단독주택,특정빈집,-,35.9551,126.8678
전라북도,김제시,백산면,석교리,단독주택,특정빈집,-,35.828483,126.855
전라북도,김제시,백산면,석교리,단독주택,특정빈집,-,35.828483,126.855
전라북도,김제시,백산면,석교리,단독주택,일반빈집,-,35.828483,126.855
전라북도,김제시,백산면,석교리,단독주택,일반빈집,-,35.828483,126.855
전라북도,고창군,대산면,덕천리,단독주택,일반빈집,-,35.3518,126.5717
전라북도,고창군,대산면,덕천리,단독주택,특정빈집,-,35.3518,126.5717
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,특정빈집,-,35.3447,126.5964
전라북도,고창군,대산면,매산리,단독주택,일반빈집,-,35.3447,126.5964
전라북도,고창군,대산면,산정리,단독주택,특정빈집,-,35.3386,126.5842
전라북도,고창군,대산면,산정리,단독주택,일반빈집,-,35.3386,126.5842
전라북도,고창군,대산면,상금리,단독주택,특정빈집,-,35.3286,126.6261
전라북도,고창군,대산면,상금리,단독주택,특정빈집,-,35.3286,126.6261
전라북도,고창군,대산면,상금리,단독주택,특정빈집,-,35.3286,126.6261
전라북도,군산시,옥구읍,이곡리,단독주택,일반빈집,-,35.915949,126.7223
전라북도,군산시,옥구읍,이곡리,단독주택,일반빈집,-,35.915949,126.7223
전라북도,군산시,옥도면,개야도리,단독주택,일반빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,일반빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,일반빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,특정빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,개야도리,단독주택,일반빈집,-,36.0354,126.5492
전라북도,군산시,옥도면,두리도리,단독주택,특정빈집,-,35.7495,126.4664
전라북도,군산시,옥도면,두리도리,단독주택,특정빈집,-,35.7495,126.4664
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,말도리,단독주택,특정빈집,-,35.850297,126.373517
전라북도,군산시,옥도면,무녀도리,단독주택,특정빈집,-,35.8007,126.426
전라북도,군산시,옥도면,무녀도리,단독주택,특정빈집,-,35.8007,126.426
전라북도,군산시,옥도면,무녀도리,단독주택,특정빈집,-,35.8007,126.426
전라북도,군산시,옥도면,무녀도리,단독주택,특정빈집,-,35.8007,126.426
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,비안도리,단독주택,특정빈집,-,35.7383,126.4542
전라북도,군산시,옥도면,선유도리,단독주택,일반빈집,-,35.827026,126.412486
전라북도,군산시,옥도면,선유도리,단독주택,특정빈집,-,35.827026,126.412486
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,특정빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,특정빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,특정빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,금구리,다가구주택,일반빈집,-,35.7755,127.0116
전라북도,김제시,금구면,낙성리,다가구주택,일반빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,일반빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,일반빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,일반빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,일반빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,특정빈집,-,35.8066,126.9978
전라북도,김제시,금구면,낙성리,다가구주택,특정빈집,-,35.8066,126.9978
전라남도,보성군,조성면,은곡리,단독주택,2등급(신),-,34.8068,127.274
전라남도,보성군,조성면,은곡리,단독주택,1등급(신),-,34.8068,127.274
전라남도,보성군,조성면,조성리,단독주택,1등급(신),-,34.804,127.2479
전라남도,보성군,조성면,조성리,그 외,2등급(신),-,34.804,127.2479
전라남도,보성군,조성면,조성리,단독주택,2등급(신),-,34.804,127.2479
전라남도,여수시,해산동,,단독주택,3등급(구),-,34.8007,127.6401
전라남도,광양시,광양읍,목성리,단독주택,3등급(구),-,34.9685,127.5978
전라남도,여수시,관문동,,단독주택,4등급(구),-,34.742635,127.7425
전라남도,여수시,공화동,,단독주택,2등급(구),-,34.7471,127.7434
전라남도,여수시,고소동,,단독주택,4등급(구),-,34.739626,127.740975
전라남도,여수시,충무동,,단독주택,4등급(구),-,34.7428,127.7309
전라남도,여수시,오림동,,단독주택,1등급(구),-,34.7595,127.7216
전라남도,여수시,오림동,,단독주택,2등급(구),-,34.7595,127.7216
전라남도,여수시,남산동,,단독주택,2등급(구),-,34.7343,127.7308
전라남도,여수시,화정면,백야리,단독주택,4등급(구),-,34.6161,127.6376
전라남도,여수시,화정면,개도리,단독주택,4등급(구),-,34.556657,127.671287
전라남도,여수시,돌산읍,우두리,단독주택,2등급(구),-,34.7166,127.7664
전라남도,여수시,소라면,봉두리,단독주택,2등급(구),-,34.812,127.5841
전라남도,보성군,벌교읍,장양리,그 외,2등급(신),-,34.844682,127.3699
전라남도,보성군,벌교읍,장양리,그 외,2등급(신),-,34.844682,127.3699
전라남도,보성군,벌교읍,장양리,단독주택,1등급(신),-,34.844682,127.3699
전라남도,보성군,벌교읍,장양리,단독주택,1등급(신),-,34.844682,127.3699
전라남도,보성군,벌교읍,장좌리,그 외,2등급(신),-,34.8317,127.3413
전라남도,보성군,벌교읍,장좌리,그 외,1등급(신),-,34.8317,127.3413
전라남도,보성군,벌교읍,장좌리,단독주택,2등급(신),-,34.8317,127.3413
전라남도,보성군,벌교읍,장좌리,단독주택,2등급(신),-,34.8317,127.3413
전라남도,보성군,벌교읍,장좌리,단독주택,2등급(신),-,34.8317,127.3413
전라남도,보성군,벌교읍,전동리,단독주택,3등급(신),-,34.8576,127.3275
전라남도,보성군,벌교읍,전동리,단독주택,2등급(신),-,34.8576,127.3275
전라남도,보성군,벌교읍,전동리,그 외,2등급(신),-,34.8576,127.3275
전라남도,보성군,벌교읍,전동리,그 외,2등급(신),-,34.8576,127.3275
전라남도,보성군,벌교읍,전동리,단독주택,2등급(신),-,34.8576,127.3275
전라남도,보성군,벌교읍,지동리,그 외,2등급(신),-,34.8856,127.3185
전라남도,보성군,벌교읍,지동리,그 외,2등급(신),-,34.8856,127.3185
전라남도,보성군,벌교읍,지동리,그 외,1등급(신),-,34.8856,127.3185
전라남도,보성군,벌교읍,지동리,단독주택,2등급(신),-,34.8856,127.3185
전라남도,보성군,벌교읍,징광리,단독주택,2등급(신),-,34.8618,127.2757
전라남도,보성군,벌교읍,척령리,단독주택,2등급(신),-,34.839999,127.32375
전라남도,보성군,벌교읍,척령리,그 외,2등급(신),-,34.839999,127.32375
전라남도,보성군,벌교읍,척령리,단독주택,2등급(신),-,34.839999,127.32375
전라남도,보성군,벌교읍,척령리,단독주택,2등급(신),-,34.839999,127.32375
전라남도,보성군,벌교읍,추동리,그 외,2등급(신),-,34.8831,127.2772
전라남도,보성군,벌교읍,칠동리,단독주택,1등급(신),-,34.8412,127.2918
전라남도,보성군,벌교읍,칠동리,단독주택,3등급(신),-,34.8412,127.2918
전라남도,보성군,벌교읍,칠동리,단독주택,2등급(신),-,34.8412,127.2918
전라남도,보성군,벌교읍,호동리,단독주택,2등급(신),-,34.8343,127.4031
전라남도,보성군,벌교읍,호동리,단독주택,1등급(신),-,34.8343,127.4031
전라남도,보성군,회천면,객산리,그 외,1등급(신),-,34.7037,127.1674
전라남도,보성군,회천면,군농리,단독주택,2등급(신),-,34.6915,127.1071
전라남도,보성군,회천면,군농리,그 외,2등급(신),-,34.6915,127.1071
전라남도,보성군,회천면,군농리,단독주택,2등급(신),-,34.6915,127.1071
전라남도,보성군,회천면,군농리,단독주택,2등급(신),-,34.6915,127.1071
전라남도,보성군,회천면,군농리,그 외,2등급(신),-,34.6915,127.1071
